"","Material","Morphology","Material..Raw.Data.","Morphology..Raw.Data.","Unique_ID","Site","Location","Sample","Particle.x","Color","Plastic.or.not..morphology.","X1st.Order.Morph","Feret","MinFeret","Length","Length..mm.","Min.Length..microns.","Length..microns.","Max.Length..microns.","Min.Width..microns.","Width..microns.","Max.Width..microns.","Min.Height..Microns.","Height..microns.","Max.Height..Microns.","Polymer.Class..openspecy.","Polymer..openspecy.","Min.Density..mg.microns3.","Density..mg.microns3.","Max.Density..mg.microns3.","Min.Volume..microns3.","Volume..microns3.","Max.Volume..microns3.","Min.Mass..mg.","Mass..mg.","Max.Mass..mg.","X","X.1","X.2","a","b","c","CSF","Deqi","water.density","particle.density","delta","D_dimless","P","W","Re","Cd","W_adj"
"22",NA,"fiber","","fiber","UNB-3-00-05-250um_B_10","Upper Newport Bay","UNB-3","UNB-3-00-05",10,"black","","Fiber",0.845,0.223,0,0.845,802.75,845,887.25,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,149000,185000,276000,0.000191919,0.000241278,0.000363928,NA,NA,NA,0.000845,1.67e-05,1.67e-05,0.140582052942285,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128290785010038,0.0174183423550215,35.9867854647806,0.00128290785010038
"23",NA,"fiber","","fiber","UNB-3-00-05-250um_B_11","Upper Newport Bay","UNB-3","UNB-3-00-05",11,"gray","","Fiber",0.593,0.333,0,0.593,563.35,593,622.65,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,105000,130000,194000,0.000135245,0.000169547,0.000255804,NA,NA,NA,0.000593,1.67e-05,1.67e-05,0.167815043132366,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128208670565384,0.0174071934832676,36.03289749766,0.00128208670565384
"24",NA,"fiber","","fiber","UNB-3-00-05-250um_B_2","Upper Newport Bay","UNB-3","UNB-3-00-05",2,"orange","","Fiber",1.031,0.279,0,1.031,979.45,1031,1082.55,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,182000,226000,337000,0.000234424,0.00029475,0.000444361,NA,NA,NA,0.001031,1.67e-05,1.67e-05,0.127270837780575,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128333897097992,0.0174241957848493,35.9626109497385,0.00128333897097992
"25",NA,"fiber","","fiber","UNB-3-00-05-250um_B_38","Upper Newport Bay","UNB-3","UNB-3-00-05",38,"black","","Fiber",0.82,0.371,0,0.82,779,820,861,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,145000,180000,268000,0.000186766,0.000234757,0.000353379,NA,NA,NA,0.00082,1.67e-05,1.67e-05,0.142708982403129,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128284093245686,0.0174174337983981,35.9905399656375,0.00128284093245686
"26",NA,"fiber","","fiber","UNB-3-00-05-250um_B_44","Upper Newport Bay","UNB-3","UNB-3-00-05",44,"black","","Fiber",0.505,0.202,0,0.505,479.75,505,530.25,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,89200,111000,165000,0.000114894,0.000144767,0.000217565,NA,NA,NA,0.000505,1.67e-05,1.67e-05,0.181849682239736,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128169024731815,0.0174018106749701,36.0551926692693,0.00128169024731815
"27",NA,"fiber","","fiber","UNB-3-00-05-250um_B_65","Upper Newport Bay","UNB-3","UNB-3-00-05",65,"black","","Fiber",0.787,0.242,0,0.787,747.65,787,826.35,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,139000,172000,257000,0.000179038,0.000224323,0.000338875,NA,NA,NA,0.000787,1.67e-05,1.67e-05,0.145670251284453,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128274860979259,0.0174161803118181,35.9957208125875,0.00128274860979259
"28",NA,"fiber","","fiber","UNB-3-00-05-250um_B_9","Upper Newport Bay","UNB-3","UNB-3-00-05",9,"gray","","Fiber",1.153,0.345,0,1.153,1095.35,1153,1210.65,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,204000,253000,377000,0.000262761,0.000329964,0.000497104,NA,NA,NA,0.001153,1.67e-05,1.67e-05,0.120349303696615,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128357228450367,0.0174273635375701,35.9495383693887,0.00128357228450367
"29",NA,"fiber","","fiber","UNB-3-00-05-250um_C_47","Upper Newport Bay","UNB-3","UNB-3-00-05",47,"gray","","Fiber",0.653,0.123,0,0.653,620.35,653,685.65,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,115000,143000,213000,0.000148125,0.000186501,0.000280857,NA,NA,NA,0.000653,1.67e-05,1.67e-05,0.159919581627939,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128231724947345,0.0174103236310622,36.0199421778053,0.00128231724947345
"30",NA,"fiber","","fiber","UNB-3-00-05-250um_C_49","Upper Newport Bay","UNB-3","UNB-3-00-05",49,"black","","Fiber",0.979,0.377,0,0.979,930.05,979,1027.95,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,173000,214000,320000,0.000222832,0.0002791,0.000421945,NA,NA,NA,0.000979,1.67e-05,1.67e-05,0.130607131031197,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128322882940468,0.0174227003667139,35.9687846710852,0.00128322882940468
"31",NA,"fiber","","fiber","UNB-3-00-05-250um_C_51","Upper Newport Bay","UNB-3","UNB-3-00-05",51,"blue","","Fiber",0.775,0.159,0,0.775,736.25,775,813.75,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,137000,170000,253000,0.000176462,0.000221715,0.0003336,NA,NA,NA,0.000775,1.67e-05,1.67e-05,0.146793688886049,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128271383654946,0.0174157081872976,35.99767246366,0.00128271383654946
"32",NA,"fiber","","fiber","UNB-3-00-05-250um_C_55","Upper Newport Bay","UNB-3","UNB-3-00-05",55,"gray","","Fiber",1.111,0.138,0,1.111,1055.45,1111,1166.55,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,196000,243000,363000,0.000252457,0.000316922,0.000478644,NA,NA,NA,0.001111,1.67e-05,1.67e-05,0.122603030755014,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128349557906994,0.0174263220898113,35.9538353960038,0.00128349557906994
"33",NA,"fiber","","fiber","UNB-3-00-05-250um_C_56","Upper Newport Bay","UNB-3","UNB-3-00-05",56,"gray","","Fiber",0.825,0.181,0,0.825,783.75,825,866.25,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,146000,181000,270000,0.000188054,0.000236061,0.000356016,NA,NA,NA,0.000825,1.67e-05,1.67e-05,0.142275873718717,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128285451732731,0.0174176182433871,35.9897777213964,0.00128285451732731
"34",NA,"fiber","","fiber","UNB-3-00-05-250um_D_28","Upper Newport Bay","UNB-3","UNB-3-00-05",28,"black","","Fiber",1.268,0.284,0,1.268,1204.6,1268,1331.4,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,224000,278000,414000,0.000288522,0.000362569,0.000545892,NA,NA,NA,0.001268,1.67e-05,1.67e-05,0.11476213226999,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128376567097284,0.0174299891912572,35.9387083077745,0.00128376567097284
"35",NA,"fiber","","fiber","UNB-3-00-05-250um_D_37","Upper Newport Bay","UNB-3","UNB-3-00-05",37,"black","","Fiber",0.599,0.306,0,0.599,569.05,599,628.95,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,106000,131000,196000,0.000136533,0.000170851,0.000258441,NA,NA,NA,0.000599,1.67e-05,1.67e-05,0.166972451817988,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128211103981376,0.0174075238738941,36.0315297191422,0.00128211103981376
"36",NA,"fiber","","fiber","UNB-3-00-05-250um_E_2","Upper Newport Bay","UNB-3","UNB-3-00-05",2,"black","","Fiber",1.586,1.021,0,1.586,1506.7,1586,1665.3,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,280000,347000,518000,0.000360652,0.000452559,0.000683024,NA,NA,NA,0.001586,1.67e-05,1.67e-05,0.102614006354523,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128420348167273,0.0174359334503533,35.9142080331932,0.00128420348167273
"37",NA,"fiber","","fiber","UNB-3-00-05-500um_A_27","Upper Newport Bay","UNB-3","UNB-3-00-05",27,"clear","","Fiber",0.837,0.325,0,0.837,795.15,837,878.85,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,148000,183000,274000,0.000190631,0.000238669,0.000361291,NA,NA,NA,0.000837,1.67e-05,1.67e-05,0.141252292989498,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128288670733966,0.0174180552947743,35.9879716432009,0.00128288670733966
"38",NA,"fiber","","fiber","UNB-3-00-05-500um_C_5","Upper Newport Bay","UNB-3","UNB-3-00-05",5,"red","","Fiber",0.665,0.487,0,0.665,631.75,665,698.25,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,118000,146000,217000,0.000151989,0.000190414,0.000286132,NA,NA,NA,0.000665,1.67e-05,1.67e-05,0.15847012953515,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128236020241006,0.0174109068132098,36.017529226469,0.00128236020241006
"39",NA,"fiber","","fiber","UNB-3-00-05-250um_A_61","Upper Newport Bay","UNB-3","UNB-3-00-05",61,"gray","","Fiber",0.23,0.023,0.238,0.238,226.1,238,249.9,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,42100,52100,77800,5.42267e-05,6.79491e-05,0.000102585,NA,NA,NA,0.000238,1.67e-05,1.67e-05,0.264892557892612,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00127961320811906,0.0173736102240555,36.1723356095302,0.00127961320811906
"40",NA,"fiber","","fiber","UNB-3-00-05-500um_C_3","Upper Newport Bay","UNB-3","UNB-3-00-05",3,"blue","","Fiber",0.326,0.063,0.36,0.36,342,360,378,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,63600,78900,118000,8.19196e-05,0.000102902,0.000155592,NA,NA,NA,0.00036,1.67e-05,1.67e-05,0.215380799722001,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128080250003698,0.0173897575208272,36.1051909974882,0.00128080250003698
"41",NA,"fiber","","fiber","UNB-3-00-05-250um_B_50","Upper Newport Bay","UNB-3","UNB-3-00-05",50,"black","","Fiber",0.364,0.117,0.514,0.514,488.3,514,539.7,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,90800,113000,168000,0.000116954,0.000147375,0.000221521,NA,NA,NA,0.000514,1.67e-05,1.67e-05,0.180250582172543,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128173460702877,0.0174024129572199,36.0526970352631,0.00128173460702877
"42",NA,"fiber","","fiber","UNB-3-00-05-250um_B_20","Upper Newport Bay","UNB-3","UNB-3-00-05",20,"black","","Fiber",0.457,0.152,0.597,0.597,567.15,597,626.85,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,105000,131000,195000,0.000135245,0.000170851,0.000257123,NA,NA,NA,0.000597,1.67e-05,1.67e-05,0.167251903815721,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128210296222991,0.0174074142026337,36.0319837366869,0.00128210296222991
"43",NA,"fiber","","fiber","UNB-3-00-05-250um_C_26","Upper Newport Bay","UNB-3","UNB-3-00-05",26,"black","","Fiber",0.504,0.118,0.6,0.6,570,600,630,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,106000,131000,196000,0.000136533,0.000170851,0.000258441,NA,NA,NA,6e-04,1.67e-05,1.67e-05,0.166833250083229,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128211506604029,0.0174075785389211,36.0313034198386,0.00128211506604029
"44","ABS","fiber","acrylonitrile butadiene styrene (abs)","fiber","UNB-1-00-05-250um_A_23","Upper Newport Bay","UNB-1","UNB-1-00-05",23,"blue","","Fiber",0.515,0.15,0.64,0.64,608,640,672,15,16.7,20.4,15,16.7,20.4,"acrylonitrile butadiene styrene (abs)","",1.11e-09,1.11e-09,1.11e-09,113000,140000,209000,0.000126,0.000156,0.000232,NA,NA,NA,0.00064,1.67e-05,1.67e-05,0.161535599791501,1.67e-05,1026,1110,0.0818713450292398,0.135221798446248,NA,0.000578526528440653,0.00785479107720236,53.4330031079206,0.000578526528440653
"45",NA,"fiber","","fiber","UNB-2-00-05-500um_A_33","Upper Newport Bay","UNB-2","UNB-2-00-05",33,"blue","","Fiber",0.516,0.177,0.649,0.649,616.55,649,681.45,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,115000,142000,212000,0.000148125,0.000185197,0.000279539,NA,NA,NA,0.000649,1.67e-05,1.67e-05,0.160411643041958,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128230271319668,0.0174101262686053,36.0207588317997,0.00128230271319668
"46",NA,"fiber","","fiber","UNB-2-00-05-250um_B_28","Upper Newport Bay","UNB-2","UNB-2-00-05",28,"black","","Fiber",0.606,0.09,0.66,0.66,627,660,693,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,117000,145000,216000,0.000150701,0.00018911,0.000284813,NA,NA,NA,0.00066,1.67e-05,1.67e-05,0.159069262596613,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128234242342578,0.0174106654237484,36.0185279605255,0.00128234242342578
"47","PET","fiber","poly(ethylene terephthalate)","fiber","UNB-1-00-05-250um_A_18","Upper Newport Bay","UNB-1","UNB-1-00-05",18,"black","","Fiber",0.518,0.149,0.682,0.682,647.9,682,716.1,15,16.7,20.4,15,16.7,20.4,"poly(esters/ethers/diglycidylethers/terephthalates)s","poly(ethylene terephthalate)",1.44e-09,1.45e-09,1.46e-09,121000,149000,223000,0.000174,0.000217,0.000325,NA,NA,NA,0.000682,1.67e-05,1.67e-05,0.156482598134941,1.67e-05,1026,1450,0.413255360623782,0.231957755607296,NA,0.00169651895344699,0.0230340378232234,31.3635546986324,0.00169651895344699
"48",NA,"fiber","","fiber","UNB-2-00-05-250um_C_27","Upper Newport Bay","UNB-2","UNB-2-00-05",27,"green","","Fiber",0.579,0.159,0.692,0.692,657.4,692,726.6,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,122000,152000,226000,0.000157141,0.000198239,0.000297999,NA,NA,NA,0.000692,1.67e-05,1.67e-05,0.155347829006004,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128245341811649,0.0174121724248336,36.0122935159689,0.00128245341811649
"49",NA,"fiber","","fiber","UNB-3-00-05-250um_A_24","Upper Newport Bay","UNB-3","UNB-3-00-05",24,"blue","","Fiber",0.481,0.128,0.747,0.747,709.65,747,784.35,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,132000,164000,244000,0.000170022,0.00021389,0.000321733,NA,NA,NA,0.000747,1.67e-05,1.67e-05,0.149519533943862,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128263002734319,0.0174145702899442,36.0023769144499,0.00128263002734319
"50",NA,"fiber","","fiber","UNB-3-00-05-500um_B_2","Upper Newport Bay","UNB-3","UNB-3-00-05",2,"black","","Fiber",0.661,0.16,0.761,0.761,722.95,761,799.05,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,134000,167000,249000,0.000172598,0.000217802,0.000328326,NA,NA,NA,0.000761,1.67e-05,1.67e-05,0.148137805644728,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.001282672411399,0.0174151457482629,35.9999976607483,0.001282672411399
"51",NA,"fiber","","fiber","UNB-3-00-05-250um_A_60","Upper Newport Bay","UNB-3","UNB-3-00-05",60,"black","","Fiber",0.719,0.127,0.781,0.781,741.95,781,820.05,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,138000,171000,255000,0.00017775,0.000223019,0.000336238,NA,NA,NA,0.000781,1.67e-05,1.67e-05,0.146228733529369,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128273130624265,0.0174159453774408,35.9966919558829,0.00128273130624265
"52",NA,"fiber","","fiber","UNB-2-00-05-500um_D_84","Upper Newport Bay","UNB-2","UNB-2-00-05",84,"red","","Fiber",0.7,0.146,0.782,0.782,742.9,782,821.1,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,138000,171000,256000,0.00017775,0.000223019,0.000337556,NA,NA,NA,0.000782,1.67e-05,1.67e-05,0.146135206987323,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128273420162814,0.0174159846887723,35.9965294527208,0.00128273420162814
"53",NA,"fiber","","fiber","UNB-3-00-05-250um_A_52","Upper Newport Bay","UNB-3","UNB-3-00-05",52,"gray","","Fiber",0.657,0.195,0.801,0.801,760.95,801,841.05,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,142000,175000,262000,0.000182902,0.000228236,0.000345468,NA,NA,NA,0.000801,1.67e-05,1.67e-05,0.144391616191754,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128278835438257,0.0174167199334869,35.9934903386406,0.00128278835438257
"54",NA,"fiber","","fiber","UNB-3-00-05-250um_A_55","Upper Newport Bay","UNB-3","UNB-3-00-05",55,"black","","Fiber",0.428,0.272,0.801,0.801,760.95,801,841.05,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,142000,175000,262000,0.000182902,0.000228236,0.000345468,NA,NA,NA,0.000801,1.67e-05,1.67e-05,0.144391616191754,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128278835438257,0.0174167199334869,35.9934903386406,0.00128278835438257
"55",NA,"fiber","","fiber","UNB-3-00-05-250um_D_10","Upper Newport Bay","UNB-3","UNB-3-00-05",10,"black","","Fiber",0.484,0.275,0.806,0.806,765.7,806,846.3,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,142000,177000,263000,0.000182902,0.000230844,0.000346786,NA,NA,NA,0.000806,1.67e-05,1.67e-05,0.143943054635045,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128280233998518,0.017416909819311,35.992705513274,0.00128280233998518
"56",NA,"fiber","","fiber","UNB-3-00-05-250um_C_14","Upper Newport Bay","UNB-3","UNB-3-00-05",14,"black","","Fiber",0.738,0.085,0.808,0.808,767.6,808,848.4,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,143000,177000,264000,0.00018419,0.000230844,0.000348105,NA,NA,NA,0.000808,1.67e-05,1.67e-05,0.143764796913859,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.0012828079040414,0.0174169853638141,35.9923932841367,0.0012828079040414
"57",NA,"fiber","","fiber","UNB-3-00-05-250um_A_17","Upper Newport Bay","UNB-3","UNB-3-00-05",17,"black","","Fiber",0.568,0.181,0.811,0.811,770.45,811,851.55,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,143000,178000,265000,0.00018419,0.000232148,0.000349423,NA,NA,NA,0.000811,1.67e-05,1.67e-05,0.143498647724953,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128281621808337,0.0174170982455222,35.9919267460706,0.00128281621808337
"58",NA,"fiber","","fiber","UNB-2-00-05-500um_D_28","Upper Newport Bay","UNB-2","UNB-2-00-05",28,"black","","Fiber",0.453,0.314,0.821,0.821,779.95,821,862.05,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,145000,180000,268000,0.000186766,0.000234757,0.000353379,NA,NA,NA,0.000821,1.67e-05,1.67e-05,0.142622044239469,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128284365766027,0.0174174707991272,35.9903870531027,0.00128284365766027
"59",NA,"fiber","","fiber","UNB-2-00-05-250um_C_12","Upper Newport Bay","UNB-2","UNB-2-00-05",12,"blue","","Fiber",0.49,0.266,0.821,0.821,779.95,821,862.05,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,145000,180000,268000,0.000186766,0.000234757,0.000353379,NA,NA,NA,0.000821,1.67e-05,1.67e-05,0.142622044239469,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128284365766027,0.0174174707991272,35.9903870531027,0.00128284365766027
"60","PAN","fiber","poly(acrylonitrile)","fiber","UNB-2-00-05-500um_B_13","Upper Newport Bay","UNB-2","UNB-2-00-05",13,"green","","Fiber",0.748,0.132,0.822,0.822,780.9,822,863.1,15,16.7,20.4,15,16.7,20.4,"Unknown","poly(acrylonitrile)",1.15e-09,1.18e-09,1.21e-09,145000,180000,269000,0.000167,0.000212,0.000325,NA,NA,NA,0.000822,1.67e-05,1.67e-05,0.142535264770382,1.67e-05,1026,1180,0.15009746588694,0.165498420270896,NA,0.000865949827468628,0.0117572049745741,43.7232176882765,0.000865949827468628
"61",NA,"fiber","","fiber","UNB-2-00-05-500um_D_79","Upper Newport Bay","UNB-2","UNB-2-00-05",79,"blue","","Fiber",0.681,0.182,0.835,0.835,793.25,835,876.75,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,148000,183000,273000,0.000190631,0.000238669,0.000359972,NA,NA,NA,0.000835,1.67e-05,1.67e-05,0.14142135623731,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128288138234854,0.0174179829961143,35.9882704019638,0.00128288138234854
"62",NA,"fiber","","fiber","UNB-2-00-05-500um_D_41","Upper Newport Bay","UNB-2","UNB-2-00-05",41,"clear","","Fiber",0.744,0.125,0.845,0.845,802.75,845,887.25,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,149000,185000,276000,0.000191919,0.000241278,0.000363928,NA,NA,NA,0.000845,1.67e-05,1.67e-05,0.140582052942285,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128290785010038,0.0174183423550215,35.9867854647806,0.00128290785010038
"63",NA,"fiber","","fiber","UNB-3-00-05-500um_B_48","Upper Newport Bay","UNB-3","UNB-3-00-05",48,"black","","Fiber",0.653,0.224,0.861,0.861,817.95,861,904.05,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,152000,189000,281000,0.000195783,0.000246495,0.000370521,NA,NA,NA,0.000861,1.67e-05,1.67e-05,0.139269706337625,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128294939816165,0.0174189064628451,35.9844546527334,0.00128294939816165
"64",NA,"fiber","","fiber","UNB-2-00-05-500um_A_46","Upper Newport Bay","UNB-2","UNB-2-00-05",46,"red","","Fiber",0.446,0.291,0.868,0.868,824.6,868,911.4,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,153000,190000,284000,0.000197071,0.000247799,0.000374476,NA,NA,NA,0.000868,1.67e-05,1.67e-05,0.13870699815224,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128296727453541,0.0174191491745864,35.9834518725502,0.00128296727453541
"65",NA,"fiber","","fiber","UNB-3-00-05-250um_C_23","Upper Newport Bay","UNB-3","UNB-3-00-05",23,"black","","Fiber",0.511,0.202,0.879,0.879,835.05,879,922.95,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,155000,193000,287000,0.000199647,0.000251712,0.000378432,NA,NA,NA,0.000879,1.67e-05,1.67e-05,0.137836360745531,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128299500667521,0.0174195257003869,35.981896313366,0.00128299500667521
"66",NA,"fiber","","fiber","UNB-3-00-05-250um_C_30","Upper Newport Bay","UNB-3","UNB-3-00-05",30,"black","","Fiber",0.381,0.149,0.882,0.882,837.9,882,926.1,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,156000,193000,288000,0.000200935,0.000251712,0.000379751,NA,NA,NA,0.000882,1.67e-05,1.67e-05,0.137601745493332,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128300249513029,0.0174196273729073,35.9814762860796,0.00128300249513029
"67",NA,"fiber","","fiber","UNB-3-00-05-250um_B_31","Upper Newport Bay","UNB-3","UNB-3-00-05",31,"black","","Fiber",0.426,0.34,0.89,0.89,845.5,890,934.5,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,157000,195000,291000,0.000202223,0.00025432,0.000383706,NA,NA,NA,0.00089,1.67e-05,1.67e-05,0.136981914659638,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128302231041016,0.0174198964096339,35.9803648829323,0.00128302231041016
"68",NA,"fiber","","fiber","UNB-3-00-05-250um_D_46","Upper Newport Bay","UNB-3","UNB-3-00-05",46,"gray","","Fiber",0.739,0.214,0.898,0.898,853.1,898,942.9,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,159000,197000,294000,0.000204799,0.000256928,0.000387662,NA,NA,NA,0.000898,1.67e-05,1.67e-05,0.136370385201153,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128304190533898,0.0174201624546024,35.9792658895136,0.00128304190533898
"69",NA,"fiber","","fiber","UNB-3-00-05-250um_D_9","Upper Newport Bay","UNB-3","UNB-3-00-05",9,"gray","","Fiber",0.493,0.35,0.9,0.9,855,900,945,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,159000,197000,294000,0.000204799,0.000256928,0.000387662,NA,NA,NA,9e-04,1.67e-05,1.67e-05,0.136218778278017,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128304677015723,0.0174202285053868,35.9789930510456,0.00128304677015723
"70",NA,"fiber","","fiber","UNB-3-00-05-250um_B_28","Upper Newport Bay","UNB-3","UNB-3-00-05",28,"black","","Fiber",0.374,0.301,0.919,0.919,873.05,919,964.95,15,16.7,20.4,15,16.7,20.4,"","",1.28804e-09,1.3042e-09,1.31858e-09,162000,201000,3e+05,0.000208663,0.000262145,0.000395574,NA,NA,NA,0.000919,1.67e-05,1.67e-05,0.134803286334306,1.67e-05,1026,1304.2,0.271150097465887,0.201560760176932,NA,0.00128309232538563,0.0174208470194635,35.9764382821994,0.00128309232538563
