Site,Location,Sample,Depth,Size,Unique_ID,Color,Color-Group,Morphology,1st Order Morph,Comment,Feret,MinFeret,Length,plastic_or_not,match_val,good_match_vals,material_class,material_class_specific,spectrum_identity
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,250um,UNB-3-25-30-250um_G_51,blue,Blue,film,Non-Fiber,,2.118,0.396,3.253,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,250um,UNB-3-25-30-250um_G_52,white,White,fragment,Non-Fiber,,0.962,0.301,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,250um,UNB-3-25-30-250um_G_53,black,Black,fiber,Fiber,,0.946,0.271,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,250um,UNB-3-25-30-250um_G_54,red,Red,fiber,Fiber,,1.469,0.214,1.618,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,250um,UNB-3-25-30-250um_G_55,pink,Red,fiber,Fiber,,1.931,0.889,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,250um,UNB-3-25-30-250um_G_56,black,Black,TRWP,Non-Fiber,,0.99,0.322,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,250um,UNB-3-25-30-250um_G_57,gray,Black,fragment,Non-Fiber,,0.673,0.333,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,250um,UNB-3-25-30-250um_G_58,blue,Blue,fiber,Fiber,,3.415,0.951,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,250um,UNB-3-25-30-250um_G_6,clear,Transparent,fragment,Non-Fiber,,0.855,0.315,2.765,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,250um,UNB-3-25-30-250um_G_7,black,Black,fiber,Fiber,,0.832,0.66,1.737,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,250um,UNB-3-25-30-250um_G_8,blue,Blue,fiber,Fiber,,1.275,0.355,2.365,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,250um,UNB-3-25-30-250um_G_9,clear,Transparent,film,Non-Fiber,,0.516,0.359,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,250um,UNB-3-25-30-250um_H_1,black,Black,TRWP,Non-Fiber,,0.788,0.494,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,250um,UNB-3-25-30-250um_H_2,black,Black,fragment,Non-Fiber,flattened,1.218,0.421,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,250um,UNB-3-25-30-250um_H_3,gray,Black,fiber,Fiber,,0.73,0.52,1.338,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,250um,UNB-3-25-30-250um_H_4,clear,Transparent,fragment,Non-Fiber,,1.292,0.27,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,250um,UNB-3-25-30-250um_H_5,clear,Transparent,fiber,Fiber,,0.888,0.349,1.871,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,250um,UNB-3-25-30-250um_H_6,gray,Black,fragment,Non-Fiber,,0.6,0.409,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_1,yellow,Yellow,fragment,Non-Fiber,,2.179,0.57,0,plastic,0.806083112,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,ps
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_10,black,,not plastic,,,1.692,0.512,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_11,black,Black,fiber,Fiber,,2.361,1.453,4.327,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_12,gray,Black,fiber,Fiber,,2.688,0.477,3.305,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_13,pink,Red,fiber,Fiber,,3.287,0.334,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_14,gray,Black,fiber,Fiber,,1.401,0.372,3.719,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_15,yellow,Yellow,fragment,Non-Fiber,,1.638,0.896,0,plastic,0.959991168,TRUE,poly(propylene),poly(propylene),pp
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_16,clear,Transparent,fragment,Non-Fiber,,2.124,0.477,0,plastic,0.867095147,TRUE,poly(ethylene),poly(ethylene),ldpe
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_17,pink,Red,fiber,Fiber,,2.446,0.399,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_18,blue,Blue,fiber,Fiber,,1.628,1.02,0,plastic,0.861495406,TRUE,polyacrylonitriles (nitriles),,pan
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_19,pink,Red,fiber,Fiber,,2.562,0.391,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_2,orange,Yellow,fiber,Fiber,,1.006,0.88,2.832,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_20,white,,not plastic,,,1.816,0.631,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_21,blue,Blue,fiber,Fiber,,2.206,0.489,6.364,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_22,blue,Blue,fiber,Fiber,,1.5,0.699,5.338,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_23,pink,,not plastic,,,1.211,0.876,5.891,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_24,white,White,fragment,Non-Fiber,,1.211,0.876,5.891,plastic,0.934313866,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,polystyrene-biaxial film-goodfellow
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_25,green,Green,fragment,Non-Fiber,,1.404,0.782,5.891,plastic,0.895289854,TRUE,poly(propylene),poly(propylene),pp
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_26,clear,Transparent,fragment,Non-Fiber,,1.659,1.206,2.396,plastic,0.932658112,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,polystyrene-biaxial film-goodfellow
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_27,blue,Blue,fiber,Fiber,,1.596,0.334,2.071,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_28,pink,Red,fiber,Fiber,,2.055,0.681,8.411,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_29,blue,Blue,fiber,Fiber,,2.358,1.339,5.463,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_3,blue,Blue,fiber,Fiber,,0.688,0.428,1.731,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_30,pink,Red,fiber,Fiber,,0.946,0.484,2.943,plastic,0.82969317,TRUE,poly(esters/ethers/diglycidylethers/terephthalates)s,,pes
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_31,pink,Red,fiber,Fiber,,1.57,0.786,5.098,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_32,pink,Red,fiber,Fiber,,2.308,0.439,5.06,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_33,black,Black,fiber,Fiber,,3.311,0.638,3.793,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_34,clear,Transparent,fragment,Non-Fiber,,2.648,1.346,0,plastic,0.986175151,TRUE,poly(propylene),poly(propylene),pp
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_35,blue,Blue,fiber,Fiber,,1.06,0.324,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_36,pink,Red,fiber,Fiber,,0.721,0.344,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_37,clear,Transparent,fragment,Non-Fiber,,0.98,0.818,0,plastic,0.946810961,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,polystyrene-biaxial film-goodfellow
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_38,pink,Red,fiber,Fiber,,2.819,1.313,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_39,black,Black,fragment,Non-Fiber,,1.923,1.014,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_4,blue,Blue,fiber,Fiber,,0.773,0.212,1.049,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_40,blue,Blue,fiber,Fiber,,1.354,0.2,2.479,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_41,pink,Red,fiber,Fiber,,1.934,0.323,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_42,white,White,foam,Non-Fiber,,1.451,0.605,0,plastic,0.907895153,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,ps
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_43,pink,Red,fragment,Non-Fiber,,0.863,0.459,0,plastic,0.942128127,TRUE,poly(ethylene),poly(ethylene),ldpe
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_44,pink,Red,fiber,Fiber,,4.194,1.014,13.969,plastic,0.768812829,TRUE,polyacrylonitriles (nitriles),,pan
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_45,blue,Blue,fiber,Fiber,,1.55,0.344,3.527,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_46,green,Green,fiber,Fiber,,2.561,0.897,7.334,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_47,clear,Transparent,fragment,Non-Fiber,,1.249,0.64,0,plastic,0.944774958,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,polystyrene-granule-goodfellow
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_48,gray,Black,fragment,Non-Fiber,,1.398,0.605,0,plastic,0.859716066,TRUE,poly(ethylene),poly(ethylene),pe
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_49,pink,Red,fiber,Fiber,,3.243,1.252,0,not plastic,0.805615443,TRUE,mineral,,amber
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_5,brown,Black,fiber,Fiber,,1.435,0.465,1.787,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_50,blue,Blue,fragment,Non-Fiber,,3.041,0.486,0,plastic,0.772130779,TRUE,polyacrylonitriles (nitriles),,pan
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_6,yellow,Yellow,fragment,Non-Fiber,,1.56,0.863,0,plastic,0.869838508,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,polystyrene-biaxial film-goodfellow
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_7,black,Black,fiber,Fiber,,1.197,0.71,2.668,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_8,blue,Blue,fiber,Fiber,,2.567,0.29,2.87,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_A_9,gray,Black,fiber,Fiber,,2.728,0.462,3.223,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_1,black,Black,fiber,Fiber,,2.076,1.503,13.238,plastic,0.77174314,TRUE,polyacrylonitriles (nitriles),,pan
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_10,clear,Transparent,fragment,Non-Fiber,,1.297,1.029,0,plastic,0.856162347,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,polystyrene-biaxial film-goodfellow
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_11,blue,Blue,fiber,Fiber,,1.429,0.694,3.284,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_12,pink,Red,fiber,Fiber,,1.008,0.441,1.464,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_13,blue,Blue,fiber,Fiber,,1.399,0.07,1.44,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_14,black,Black,fragment,Non-Fiber,,1.029,0.818,0,not plastic,0.857948493,TRUE,organic matter,,honeycomb_middle_wall
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_15,blue,Blue,fiber,Fiber,,2.663,1.225,20.959,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_16,blue,Blue,fiber,Fiber,,2.267,1.562,8.96,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_17,blue,Blue,fiber,Fiber,,2.02,0.41,4.629,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_18,blue,Blue,film,Non-Fiber,,3.651,1.826,12.331,plastic,0.796548881,TRUE,polyacrylonitriles (nitriles),,pan
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_19,gray,Black,fiber,Fiber,,1.695,0.382,3.524,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_2,gray,,not plastic,,,1.488,0.661,3.726,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_20,blue,Blue,fiber,Fiber,,0.961,0.334,2.274,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_21,green,Green,fiber,Fiber,,1.299,0.705,2.123,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_22,black,Black,fragment,Non-Fiber,,1.186,0.897,0,plastic,0.862696305,TRUE,polyhaloolefins (vinylhalides),poly(vinyl chloride),pvc 1. clear fragment
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_23,blue,Blue,fiber,Fiber,,2.269,0.85,5.785,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_24,black,Black,fiber,Fiber,,1.805,0.558,2.274,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_25,blue,Blue,fiber,Fiber,,1.001,0.369,1.97,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_26,black,Black,fiber,Fiber,,1.464,0.79,5.171,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_27,yellow,Yellow,fragment,Non-Fiber,,2.64,1.422,0,plastic,0.778957781,TRUE,poly(acrylamide/amid)s,nylon 6 - poly(caprolactam),fibre_polyamide_6
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_28,black,Black,fiber,Fiber,,1.905,0.607,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_29,black,Black,fiber,Fiber,,2.153,0.654,5.366,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_3,blue,Blue,fiber,Fiber,,2.072,0.789,5.405,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_30,gray,Black,fiber,Fiber,,1.458,0.819,2.571,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_31,blue,Blue,fiber,Fiber,,1.371,1.094,2.908,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_32,white,White,fragment,Non-Fiber,,1.93,0.509,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_33,black,Black,fiber,Fiber,,1.487,0.21,1.572,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_34,yellow,Yellow,fragment,Non-Fiber,,2.185,0.844,0,plastic,0.771831494,TRUE,poly(acrylamide/amid)s,nylon 6 - poly(caprolactam),fibre_polyamide_6
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_35,black,Black,TRWP,Non-Fiber,,1.547,0.902,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_36,yellow,Yellow,fiber,Fiber,,3.187,1.094,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_37,gray,Black,fiber,Fiber,,0.752,0.464,2.114,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_38,black,Black,fiber,Fiber,,1.501,0.25,1.669,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_4,green,Green,fiber,Fiber,,1.592,0.224,3.235,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_5,black,Black,fragment,Non-Fiber,,0.985,0.492,0,plastic,0.889641336,TRUE,poly(ethylene),poly(ethylene),uldpe
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_6,green,Green,fiber,Fiber,,1.255,0.503,3.792,plastic,0.841592015,TRUE,poly(esters/ethers/diglycidylethers/terephthalates)s,,fibre_polyester
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_7,blue,Blue,fiber,Fiber,,1.287,0.58,1.843,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_8,black,Black,fiber,Fiber,,2.639,0.616,3.194,,,,,,
Upper Newport Bay,UNB-3,UNB-3-25-30,25-30cm,500um,UNB-3-25-30-500um_B_9,gray,Black,fiber,Fiber,,2.138,0.149,4.303,,,,,,
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_A_1,yellow,Yellow,fragment,Non-Fiber,,3.143,1.19,0,not plastic,0.779241003,TRUE,organic matter,,res 11 boswellia sacra
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_A_10,brown,Black,fiber,Fiber,organic,2.868,2.366,11.467,,,,,,
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_A_11,yellow,,not plastic,,,4.096,1.747,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_A_12,yellow,Yellow,fragment,Non-Fiber,,4.062,1.699,11.097,plastic,0.840759449,TRUE,poly(acrylamide/amid)s,nylon 6 - poly(caprolactam),fibre_polyamide_6
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_A_13,clear,,not plastic,,organic,1.243,0.934,2.926,,,,,,
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_A_14,clear,,not plastic,,,3.076,1.523,21.131,,,,,,
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_A_15,gray,Black,fiber,Fiber,,1.442,0.659,2.496,,,,,,
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_A_16,gray,,not plastic,,,1.209,0.585,2.431,,,,,,
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_A_17,clear,Transparent,fragment,Non-Fiber,,4.91,3.34,0,plastic,0.858465305,TRUE,poly(acrylamide/amid)s,,ethylene_acrylic_acid
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_A_18,blue,Blue,fiber,Fiber,,1.739,0.575,2.818,plastic,0.825587087,TRUE,poly(esters/ethers/diglycidylethers/terephthalates)s,poly(ethylene terephthalate),pet.1
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_A_19,clear,,not plastic,,,1.578,0.603,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_A_2,gray,Black,fiber,Fiber,,1.364,0.756,0,plastic,0.775869734,TRUE,polyacrylonitriles (nitriles),,pan
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_A_20,clear,,not plastic,,,3.096,1.117,6.413,,,,,,
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_A_21,clear,,not plastic,,,2.355,1.419,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_A_22,blue,Blue,fiber,Fiber,,1.158,0.689,2.371,plastic,0.850341603,TRUE,poly(esters/ethers/diglycidylethers/terephthalates)s,poly(ethylene terephthalate),pet.1
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_A_23,yellow,,not plastic,,,1.929,0.857,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_A_24,clear,Transparent,film,Non-Fiber,,1.665,1.235,10.585,not plastic,0.732266929,TRUE,mineral,,ethylen-acrylat-monomere
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_A_25,yellow,,not plastic,,,1.335,0.522,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_A_26,clear,,not plastic,,,1.842,0.757,2.491,,,,,,
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_A_27,clear,,not plastic,,,1.916,1.217,6.191,,,,,,
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_A_28,blue,Blue,fiber,Fiber,,1.644,0.701,3.812,,,,,,
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_A_29,clear,,not plastic,,organic,1.53,1.087,6.399,,,,,,
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_A_3,black,Black,fiber,Fiber,,1.524,0.514,2.123,,,,,,
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_A_30,yellow,,not plastic,,organic,1.517,0.324,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_A_31,black,Black,fiber,Fiber,,1.04,0.447,1.914,,,,,,
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_A_4,clear,Transparent,fiber,Fiber,,4.183,2.27,0,plastic,0.956145763,TRUE,poly(propylene),poly(propylene),pp
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_A_5,green,Green,fiber,Fiber,,3.784,2.345,36.949,,,,,,
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_A_6,gray,Black,fiber,Fiber,,5.527,3.621,40.826,,,,,,
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_A_7,pink,Red,fiber,Fiber,,2.864,2.193,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_A_8,black,Black,fiber,Fiber,,2.24,1.245,5.981,,,,,,
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_A_9,blue,Blue,fragment,Non-Fiber,,1.985,0.301,0,not plastic,0.742221555,TRUE,organic matter,,scoured wool_ not_made_rough
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_B_1,brown,,not plastic,,"organic, britte",1.984,0.63,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_B_2,blue,Blue,fiber,Fiber,,1.129,0.25,1.406,,,,,,
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_B_3,pink,Red,fiber,Fiber,,2.285,1.246,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_B_4,clear,Transparent,fragment,Non-Fiber,,2.31,1.519,0,plastic,0.859892443,TRUE,poly(acrylamide/amid)s,,ethylene_acrylic_acid
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_B_5,yellow,,not plastic,,,2.384,0.524,0,,,,,,
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_B_6,black,Black,fiber,Fiber,,1.135,0.314,1.398,,,,,,
Upper Newport Bay,UNB-3,UNB-3-30-35,30-35cm,1000um,UNB-3-30-35-1000um_B_7,pink,Red,fiber,Fiber,,1.045,0.628,2.241,,,,,,
