"","Material","Morphology","Material..Raw.Data.","Morphology..Raw.Data.","Unique_ID","Site","Location","Sample","Particle.x","Color","Plastic.or.not..morphology.","X1st.Order.Morph","Feret","MinFeret","Length","Length..mm.","Min.Length..microns.","Length..microns.","Max.Length..microns.","Min.Width..microns.","Width..microns.","Max.Width..microns.","Min.Height..Microns.","Height..microns.","Max.Height..Microns.","Polymer.Class..openspecy.","Polymer..openspecy.","Min.Density..mg.microns3.","Density..mg.microns3.","Max.Density..mg.microns3.","Min.Volume..microns3.","Volume..microns3.","Max.Volume..microns3.","Min.Mass..mg.","Mass..mg.","Max.Mass..mg.","OS_Plastic_Not","a","b","c","CSF","Deqi","water.density","particle.density","delta","D_dimless","P","W","Re","Cd","W_adj"
"5379",NA,"fragment","","fragment","UNB-3-10-15-500um_A_3","Upper Newport Bay","UNB-3","UNB-3-10-15",3,"gray","","Non-Fiber",0.888,0.366,0,0.888,843.6,888,932.4,347.7,366,384.3,8.88,187.44,366,"","",1.12e-09,1.16e-09,1.3e-09,2604679.11,60919499.5,131145603,"2.92E-03","7.07E-02","1.70E-01","",0.000888,0.000366,0.00018744,0.328787463687783,0.000393476478193929,1026,1160,0.130604288499025,3.72269551695113,4.6,0.0105043577516888,3.36033958847446,6.09179034952082,0.0105043577516888
"5380",NA,"fragment","","fragment","UNB-3-10-15-500um_A_30","Upper Newport Bay","UNB-3","UNB-3-10-15",30,"clear","","Non-Fiber",5.069,2.115,0,5.069,4815.55,5069,5322.45,2009.25,2115,2220.75,50.69,1082.845,2115,"","",1.12e-09,1.16e-09,1.3e-09,490458386,1.16e+10,2.5e+10,"5.49E-01","1.35E+01","3.25E+01","",0.005069,0.002115,0.001082845,0.330712007874132,0.00226429488843548,1026,1160,0.130604288499025,21.4225777076302,4.6,0.0427466121932834,78.6918174692564,2.11687281321121,0.0427466121932834
"5381",NA,"fragment","","fragment","UNB-3-10-15-500um_A_31","Upper Newport Bay","UNB-3","UNB-3-10-15",31,"yellow","","Non-Fiber",1.711,1.364,0,1.711,1625.45,1711,1796.55,1295.8,1364,1432.2,17.11,864.055,1432.2,"","",1.12e-09,1.16e-09,1.3e-09,36038076.3,2016535015,3685077683,"4.04E-02","2.34E+00","4.79E+00","",0.001711,0.001364,0.000864055,0.56559973554665,0.00126338366059019,1026,1160,0.130604288499025,11.9529195520307,4.6,0.0369844408447685,37.9882424872723,1.57783768001522,0.0369844408447685
"5382",NA,"fragment","","fragment","UNB-3-10-15-500um_A_32","Upper Newport Bay","UNB-3","UNB-3-10-15",32,"yellow","","Non-Fiber",1.063,0.738,0,1.063,1009.85,1063,1116.15,701.1,738,774.9,10.63,536.815,774.9,"","",1.12e-09,1.16e-09,1.3e-09,7526102.03,421128147,670214602,"8.43E-03","4.89E-01","8.71E-01","",0.001063,0.000738,0.000536815,0.606079827623866,0.000749557158787011,1026,1160,0.130604288499025,7.09158800933398,4.6,0.0253890842401236,15.4720080058789,1.98644188879941,0.0253890842401236
"5383",NA,"fragment","","fragment","UNB-3-10-15-500um_A_33","Upper Newport Bay","UNB-3","UNB-3-10-15",33,"green","","Non-Fiber",1.658,0.26,0,1.658,1575.1,1658,1740.9,247,260,273,16.58,138.29,260,"","",1.12e-09,1.16e-09,1.3e-09,6450444.03,59614053.2,123569082,"7.22E-03","6.92E-02","1.61E-01","",0.001658,0.00026,0.00013829,0.210625931806365,0.000390645551935856,1026,1160,0.130604288499025,3.6959120188927,4.6,0.00799500508731717,2.53919770330488,10.4402422594725,0.00799500508731717
"5384",NA,"fragment","","fragment","UNB-3-10-15-500um_A_34","Upper Newport Bay","UNB-3","UNB-3-10-15",34,"clear","","Non-Fiber",2.071,0.867,0,2.071,1967.45,2071,2174.55,823.65,867,910.35,20.71,443.855,867,"","",1.12e-09,1.16e-09,1.3e-09,33560351.9,796966952,1716314581,"3.76E-02","9.24E-01","2.23E+00","",0.002071,0.000867,0.000443855,0.331239040811993,0.000927143100909009,1026,1160,0.130604288499025,8.77173517758549,4.6,0.020945351916365,15.7880801019261,3.61024461863509,0.020945351916365
"5385",NA,"fragment","","fragment","UNB-3-10-15-500um_A_37","Upper Newport Bay","UNB-3","UNB-3-10-15",37,"black","","Non-Fiber",1.792,1.381,0,1.792,1702.4,1792,1881.6,1311.95,1381,1450.05,17.92,904.96,1450.05,"","",1.12e-09,1.16e-09,1.3e-09,40023669.1,2239551570,3956336837,"4.48E-02","2.60E+00","5.14E+00","",0.001792,0.001381,0.00090496,0.575259158296046,0.00130833920607415,1026,1160,0.130604288499025,12.3782456309959,4.6,0.0384219801546074,40.8690918790861,1.51400061180985,0.0384219801546074
"5386",NA,"fragment","","fragment","UNB-3-10-15-500um_A_38","Upper Newport Bay","UNB-3","UNB-3-10-15",38,"white","","Non-Fiber",1.997,0.281,0,1.997,1897.15,1997,2096.85,266.95,281,295.05,19.97,150.485,281,"","",1.12e-09,1.16e-09,1.3e-09,10113690.5,84445711.1,173847841,"1.13E-02","9.80E-02","2.26E-01","",0.001997,0.000281,0.000150485,0.200886623967652,0.000438725151345268,1026,1160,0.130604288499025,4.15079488762166,4.6,0.00852726916763102,3.04156703750468,10.3071303917637,0.00852726916763102
"5387",NA,"fragment","","fragment","UNB-3-10-15-500um_A_43","Upper Newport Bay","UNB-3","UNB-3-10-15",43,"yellow","","Non-Fiber",2.31,1.294,0,2.31,2194.5,2310,2425.5,1229.3,1294,1358.7,23.1,1166.55,1358.7,"","",1.12e-09,1.16e-09,1.3e-09,62316843.4,3486981267,4477632331,"6.98E-02","4.04E+00","5.82E+00","",0.00231,0.001294,0.00116655,0.674730325659637,0.00151640964507225,1026,1160,0.130604288499025,14.3468077519736,4.6,0.0475791525323748,58.6581185402091,1.14432217841379,0.0475791525323748
"5388",NA,"fragment","","fragment","UNB-3-10-15-500um_A_45","Upper Newport Bay","UNB-3","UNB-3-10-15",45,"clear","","Non-Fiber",2.774,1.454,0,2.774,2635.3,2774,2912.7,1381.3,1454,1526.7,27.74,1400.87,1526.7,"","",1.12e-09,1.16e-09,1.3e-09,100977481,5650263455,6.79e+09,"1.13E-01","6.55E+00","8.83E+00","",0.002774,0.001454,0.00140087,0.697529216773817,0.00178110517725084,1026,1160,0.130604288499025,16.851101974391,4.6,0.0552044933730269,79.9390316700876,0.998403030166108,0.0552044933730269
"5389",NA,"fragment","","fragment","UNB-3-10-15-500um_A_5","Upper Newport Bay","UNB-3","UNB-3-10-15",5,"clear","","Non-Fiber",1.058,0.697,0,1.058,1005.1,1058,1110.9,662.15,697,731.85,10.58,534.29,731.85,"","",1.12e-09,1.16e-09,1.3e-09,7041275.29,393999338,595002953,"7.89E-03","4.57E-01","7.74E-01","",0.001058,0.000697,0.00053429,0.622182544822481,0.000733103282145315,1026,1160,0.130604288499025,6.93591727371171,4.6,0.0253377565284842,15.1017824985615,1.95071591905499,0.0253377565284842
"5390",NA,"fragment","","fragment","UNB-3-10-15-500um_A_6","Upper Newport Bay","UNB-3","UNB-3-10-15",6,"clear","","Non-Fiber",4.502,0.466,0,4.502,4276.9,4502,4727.1,442.7,466,489.3,45.02,255.51,466,"","",1.12e-09,1.16e-09,1.3e-09,85240131,536042605,1077844034,"9.55E-02","6.22E-01","1.40E+00","",0.004502,0.000466,0.00025551,0.176405531185341,0.000812331142349308,1026,1160,0.130604288499025,7.68549499015572,4.6,0.0129115724133699,8.52721330738095,8.32415223448707,0.0129115724133699
"5391",NA,"fragment","","fragment","UNB-3-10-15-500um_A_7","Upper Newport Bay","UNB-3","UNB-3-10-15",7,"clear","","Non-Fiber",0.894,0.604,0,0.894,849.3,894,938.7,573.8,604,634.2,8.94,451.47,634.2,"","",1.12e-09,1.16e-09,1.3e-09,4356715.36,243782965,377554189,"4.88E-03","2.83E-01","4.91E-01","",0.000894,0.000604,0.00045147,0.614386505504227,0.000624694647401027,1026,1160,0.130604288499025,5.9102591697921,4.6,0.0221250653724423,11.2369186272866,2.18003688261446,0.0221250653724423
"5392",NA,"fragment","","fragment","UNB-3-10-15-500um_A_8","Upper Newport Bay","UNB-3","UNB-3-10-15",8,"yellow","","Non-Fiber",0.786,0.473,0,0.786,746.7,786,825.3,449.35,473,496.65,7.86,396.93,496.65,"","",1.12e-09,1.16e-09,1.3e-09,2637263.01,147569842,203569507,"2.95E-03","1.71E-01","2.65E-01","",0.000786,0.000473,0.00039693,0.650986647499,0.000528444282779259,1026,1160,0.130604288499025,4.99963090929981,4.6,0.0200367807134504,8.60839204335332,2.24858078337112,0.0200367807134504
"5393",NA,"fragment","","fragment","UNB-3-10-15-500um_A_9","Upper Newport Bay","UNB-3","UNB-3-10-15",9,"clear","","Non-Fiber",1.255,0.899,0,1.255,1192.25,1255,1317.75,854.05,899,943.95,12.55,633.775,943.95,"","",1.12e-09,1.16e-09,1.3e-09,12778926,715053475,1174170072,"1.43E-02","8.29E-01","1.53E+00","",0.001255,0.000899,0.000633775,0.596668890838773,0.000894223695569815,1026,1160,0.130604288499025,8.46028346580994,4.6,0.0289655853925272,21.0583031008526,1.82073497777261,0.0289655853925272
"5394",NA,"fragment","","fragment","UNB-3-10-15-500um_B_11","Upper Newport Bay","UNB-3","UNB-3-10-15",11,"gray","","Non-Fiber",1.435,0.878,0,1.435,1363.25,1435,1506.75,834.1,878,921.9,14.35,724.675,921.9,"","",1.12e-09,1.16e-09,1.3e-09,16317195.9,913039773,1280586237,"1.83E-02","1.06E+00","1.66E+00","",0.001435,0.000878,0.000724675,0.645609735462468,0.000970129919449369,1026,1160,0.130604288499025,9.17843505810368,4.6,0.0324139005432128,25.5656054658755,1.57736605245614,0.0324139005432128
"5395",NA,"fragment","","fragment","UNB-3-10-15-500um_B_18","Upper Newport Bay","UNB-3","UNB-3-10-15",18,"clear","","Non-Fiber",1.734,0.719,0,1.734,1647.3,1734,1820.7,683.05,719,754.95,17.34,368.17,719,"","",1.12e-09,1.16e-09,1.3e-09,19510764.5,459014475,988292437,"2.19E-02","5.32E-01","1.28E+00","",0.001734,0.000719,0.00036817,0.329730716083351,0.00077139258579158,1026,1160,0.130604288499025,7.29817379203117,4.6,0.0180302332708274,11.3076327359422,4.05357255443718,0.0180302332708274
"5396",NA,"fragment","","fragment","UNB-3-10-15-500um_B_20","Upper Newport Bay","UNB-3","UNB-3-10-15",20,"yellow","","Non-Fiber",1.014,0.427,0,1.014,963.3,1014,1064.7,405.65,427,448.35,10.14,218.57,427,"","",1.12e-09,1.16e-09,1.3e-09,3962333.22,94636001.5,203831971,"4.44E-03","1.10E-01","2.65E-01","",0.001014,0.000427,0.00021857,0.332167881956981,0.000455706749260503,1026,1160,0.130604288499025,4.31145841373605,4.6,0.0118863437227181,4.40381061664461,5.51003138713554,0.0118863437227181
"5397",NA,"fragment","","fragment","UNB-3-10-15-500um_B_21","Upper Newport Bay","UNB-3","UNB-3-10-15",21,"green","","Non-Fiber",0.986,0.356,0,0.986,936.7,986,1035.3,338.2,356,373.8,9.86,182.93,356,"","",1.12e-09,1.16e-09,1.3e-09,3123568.53,64211356.9,137770270,"3.50E-03","7.45E-02","1.79E-01","",0.000986,0.000356,0.00018293,0.308760316842375,0.000400439843001392,1026,1160,0.130604288499025,3.78857616900592,4.6,0.0102585988247669,3.33979813236092,6.50019478565115,0.0102585988247669
"5398",NA,"fragment","","fragment","UNB-3-10-15-500um_B_22","Upper Newport Bay","UNB-3","UNB-3-10-15",22,"white","","Non-Fiber",1,0.628,0,1,950,1000,1050,596.6,628,659.4,10,505,659.4,"","",1.12e-09,1.16e-09,1.3e-09,5667700,317140000,456548778,"6.35E-03","3.68E-01","5.94E-01","",0.001,0.000628,0.000505,0.637252512220399,0.000681946556299186,1026,1160,0.130604288499025,6.45192159792593,4.6,0.0242589802025966,13.4498601695048,1.97956807880651,0.0242589802025966
"5399",NA,"fragment","","fragment","UNB-3-10-15-500um_B_23","Upper Newport Bay","UNB-3","UNB-3-10-15",23,"pink","","Non-Fiber",1.911,0.162,0,1.911,1815.45,1911,2006.55,153.9,162,170.1,19.11,90.555,162,"","",1.12e-09,1.16e-09,1.3e-09,5339291.1,28034198,55292893.1,"5.98E-03","3.25E-02","7.19E-02","",0.001911,0.000162,9.0555e-05,0.162751344169784,0.000303782472248611,1026,1160,0.130604288499025,2.87409720845083,4.6,0.00560080244235866,1.38327285570388,16.5434996157318,0.00560080244235866
"5400",NA,"fragment","","fragment","UNB-3-10-15-500um_B_29","Upper Newport Bay","UNB-3","UNB-3-10-15",29,"gray","","Non-Fiber",2.481,0.564,0,2.481,2356.95,2481,2605.05,535.8,564,592.2,24.81,294.405,564,"","",1.12e-09,1.16e-09,1.3e-09,31331403,411956206,870088784,"3.51E-02","4.78E-01","1.13E+00","",0.002481,0.000564,0.000294405,0.248881289003624,0.000744075520104585,1026,1160,0.130604288499025,7.03972602296499,4.6,0.0147970211834102,8.95130181548333,5.8054194963914,0.0147970211834102
"5401",NA,"fragment","","fragment","UNB-3-10-15-500um_B_33","Upper Newport Bay","UNB-3","UNB-3-10-15",33,"green","","Non-Fiber",0.955,0.489,0,0.955,907.25,955,1002.75,464.55,489,513.45,9.55,482.275,513.45,"","",1.12e-09,1.16e-09,1.3e-09,4024971.53,225220014,264355887,"4.51E-03","2.61E-01","3.44E-01","",0.000955,0.000489,0.000482275,0.705730089411104,0.000608418381983324,1026,1160,0.130604288499025,5.7562688205308,4.6,0.0235412964254501,11.644680878831,1.87545546876427,0.0235412964254501
"5402",NA,"fragment","","fragment","UNB-3-10-15-500um_B_35","Upper Newport Bay","UNB-3","UNB-3-10-15",35,"clear","","Non-Fiber",1.719,1.027,0,1.719,1633.05,1719,1804.95,975.65,1027,1078.35,17.19,868.095,1078.35,"","",1.12e-09,1.16e-09,1.3e-09,27388573.1,1532546198,2098865752,"3.07E-02","1.78E+00","2.73E+00","",0.001719,0.001027,0.000868095,0.653347290933845,0.00115293420792314,1026,1160,0.130604288499025,10.9079531942433,4.6,0.0374813660327439,35.1329667145031,1.401970532042,0.0374813660327439
"5403",NA,"fragment","","fragment","UNB-3-10-15-500um_B_39","Upper Newport Bay","UNB-3","UNB-3-10-15",39,"green","","Non-Fiber",2.176,1.378,0,2.176,2067.2,2176,2284.8,1309.1,1378,1446.9,21.76,1098.88,1446.9,"","",1.12e-09,1.16e-09,1.3e-09,58886292.3,3295022449,4783273605,"6.60E-02","3.82E+00","6.22E+00","",0.002176,0.001378,0.00109888,0.634594370061529,0.00148805663021072,1026,1160,0.130604288499025,14.0785588294419,4.6,0.0451729684346169,54.6503538092937,1.24573991664405,0.0451729684346169
"5404",NA,"fragment","","fragment","UNB-3-10-15-500um_B_40","Upper Newport Bay","UNB-3","UNB-3-10-15",40,"clear","","Non-Fiber",1.639,0.795,0,1.639,1557.05,1639,1720.95,755.25,795,834.75,16.39,405.695,795,"","",1.12e-09,1.16e-09,1.3e-09,19274017.4,528622613,1142067595,"2.16E-02","6.13E-01","1.48E+00","",0.001639,0.000795,0.000405695,0.355407521168587,0.000808565572576391,1026,1160,0.130604288499025,7.64986879522598,4.6,0.0195836436950107,12.8737073799906,3.60158301426428,0.0195836436950107
"5405",NA,"fragment","","fragment","UNB-3-10-15-500um_B_41","Upper Newport Bay","UNB-3","UNB-3-10-15",41,"yellow","","Non-Fiber",1.038,0.787,0,1.038,986.1,1038,1089.9,747.65,787,826.35,10.38,524.19,826.35,"","",1.12e-09,1.16e-09,1.3e-09,7652734.56,428213956,744242926,"8.57E-03","4.97E-01","9.68E-01","",0.001038,0.000787,0.00052419,0.579966206350214,0.000753737759711462,1026,1160,0.130604288499025,7.13114082934257,4.6,0.0248372303442664,15.22012874563,2.08727236883812,0.0248372303442664
"5406",NA,"fragment","","fragment","UNB-3-10-15-500um_B_7","Upper Newport Bay","UNB-3","UNB-3-10-15",7,"white","","Non-Fiber",2.626,0.758,0,2.626,2494.7,2626,2757.3,720.1,758,795.9,26.26,392.13,758,"","",1.12e-09,1.16e-09,1.3e-09,47174342.9,780537902,1663457583,"5.28E-02","9.05E-01","2.16E+00","",0.002626,0.000758,0.00039213,0.27793811366562,0.000920727961190276,1026,1160,0.130604288499025,8.71104130337689,4.6,0.0187481864123205,14.0341296353098,4.47484490689313,0.0187481864123205
"5407",NA,"fragment","","fragment","UNB-3-10-15-500um_B_8","Upper Newport Bay","UNB-3","UNB-3-10-15",8,"yellow","","Non-Fiber",0.709,0.516,0,0.709,673.55,709,744.45,490.2,516,541.8,7.09,358.045,541.8,"","",1.12e-09,1.16e-09,1.3e-09,2340935.15,130988615,218531243,"2.62E-03","1.52E-01","2.84E-01","",0.000709,0.000516,0.000358045,0.591956297163851,0.000507860594484894,1026,1160,0.130604288499025,4.80488787284826,4.6,0.0183338947616262,7.56996966899429,2.58107265671976,0.0183338947616262
"5408",NA,"fragment","","fragment","UNB-3-10-15-500um_B_9","Upper Newport Bay","UNB-3","UNB-3-10-15",9,"green","","Non-Fiber",1.118,0.728,0,1.118,1062.1,1118,1173.9,691.6,728,764.4,11.18,564.59,764.4,"","",1.12e-09,1.16e-09,1.3e-09,8212250.66,459522059,685918410,"9.20E-03","5.33E-01","8.92E-01","",0.001118,0.000728,0.00056459,0.625815896022373,0.000771676819902473,1026,1160,0.130604288499025,7.30086294146963,4.6,0.0264912012445819,16.6200373429394,1.87844002199233,0.0264912012445819
"5409",NA,"fragment","","fragment","UNB-3-10-15-500um_C_10","Upper Newport Bay","UNB-3","UNB-3-10-15",10,"yellow","","Non-Fiber",0.69,0.473,0,0.69,655.5,690,724.5,449.35,473,496.65,6.9,348.45,496.65,"","",1.12e-09,1.16e-09,1.3e-09,2032387.58,113723627,178706056,"2.28E-03","1.32E-01","2.32E-01","",0.00069,0.000473,0.00034845,0.609937524960696,0.000484488604690021,1026,1160,0.130604288499025,4.58376461274649,4.6,0.0179756001527057,7.08046620849604,2.56142680540536,0.0179756001527057
"5410",NA,"fragment","","fragment","UNB-3-10-15-500um_C_13","Upper Newport Bay","UNB-3","UNB-3-10-15",13,"clear","","Non-Fiber",1.65,1.166,0,1.65,1567.5,1650,1732.5,1107.7,1166,1224.3,16.5,833.25,1224.3,"","",1.12e-09,1.16e-09,1.3e-09,28649275.9,1603089675,2596862424,"3.21E-02","1.86E+00","3.38E+00","",0.00165,0.001166,0.00083325,0.600736576181494,0.00117035946658013,1026,1160,0.130604288499025,11.0728142110488,4.6,0.0360704197897646,34.321428670301,1.53667512268548,0.0360704197897646
"5411",NA,"fragment","","fragment","UNB-3-10-15-500um_C_14","Upper Newport Bay","UNB-3","UNB-3-10-15",14,"gray","","Non-Fiber",1.84,0.661,0,1.84,1748,1840,1932,627.95,661,694.05,18.4,339.7,661,"","",1.12e-09,1.16e-09,1.3e-09,20196881.4,413156728,886337941,"2.26E-02","4.79E-01","1.15E+00","",0.00184,0.000661,0.0003397,0.308024957002973,0.000744797613598258,1026,1160,0.130604288499025,7.04655777622265,4.6,0.0168293560382074,10.1906213135384,4.49229700186149,0.0168293560382074
"5412",NA,"fragment","","fragment","UNB-3-10-15-500um_C_15","Upper Newport Bay","UNB-3","UNB-3-10-15",15,"white","","Non-Fiber",2.011,0.769,0,2.011,1910.45,2011,2111.55,730.55,769,807.45,20.11,394.555,769,"","",1.12e-09,1.16e-09,1.3e-09,28067109.7,610163131,1311122736,"3.14E-02","7.08E-01","1.70E+00","",0.002011,0.000769,0.000394555,0.317276821544005,0.000848168203192026,1026,1160,0.130604288499025,8.02455074858949,4.6,0.0190078909323604,13.1072265842033,4.01032256742338,0.0190078909323604
"5413",NA,"fragment","","fragment","UNB-3-10-15-500um_C_16","Upper Newport Bay","UNB-3","UNB-3-10-15",16,"white","","Non-Fiber",1.035,0.9,0,1.035,983.25,1035,1086.75,855,900,945,10.35,522.675,945,"","",1.12e-09,1.16e-09,1.3e-09,8701025.06,486871763,970494919,"9.75E-03","5.65E-01","1.26E+00","",0.001035,9e-04,0.000522675,0.541552167385562,0.000786692232952096,1026,1160,0.130604288499025,7.44292431983098,4.6,0.0246668335199365,15.7765905216719,2.2087330948807,0.0246668335199365
"5414",NA,"fragment","","fragment","UNB-3-10-15-500um_C_18","Upper Newport Bay","UNB-3","UNB-3-10-15",18,"clear","","Non-Fiber",1.474,0.851,0,1.474,1400.3,1474,1547.7,808.45,851,893.55,14.74,744.37,893.55,"","",1.12e-09,1.16e-09,1.3e-09,16686749.2,933718374,1235732591,"1.87E-02","1.08E+00","1.61E+00","",0.001474,0.000851,0.00074437,0.664622959297865,0.000977399175679758,1026,1160,0.130604288499025,9.24720976022729,4.6,0.033180896240596,26.3666509218489,1.51656463736981,0.033180896240596
"5415",NA,"fragment","","fragment","UNB-3-10-15-500um_C_19","Upper Newport Bay","UNB-3","UNB-3-10-15",19,"clear","","Non-Fiber",0.752,0.494,0,0.752,714.4,752,789.6,469.3,494,518.7,7.52,379.76,518.7,"","",1.12e-09,1.16e-09,1.3e-09,2521214.76,141076283,212441635,"2.82E-03","1.64E-01","2.76E-01","",0.000752,0.000494,0.00037976,0.623069975469837,0.000520576632126574,1026,1160,0.130604288499025,4.9251947754091,4.6,0.0192839130108065,8.16158901576216,2.39144018951246,0.0192839130108065
"5416",NA,"fragment","","fragment","UNB-3-10-15-500um_C_20","Upper Newport Bay","UNB-3","UNB-3-10-15",20,"green","","Non-Fiber",1.983,1.244,0,1.983,1883.85,1983,2082.15,1181.8,1244,1306.2,19.83,1001.415,1306.2,"","",1.12e-09,1.16e-09,1.3e-09,44148201.8,2470342596,3552477796,"4.94E-02","2.87E+00","4.62E+00","",0.001983,0.001244,0.001001415,0.637591538727762,0.00135182060638037,1026,1160,0.130604288499025,12.789624767898,4.6,0.0419513663871475,46.1062776812672,1.3121757955909,0.0419513663871475
"5417",NA,"fragment","","fragment","UNB-3-10-15-500um_C_21","Upper Newport Bay","UNB-3","UNB-3-10-15",21,"yellow","","Non-Fiber",1.295,0.807,0,1.295,1230.25,1295,1359.75,766.65,807,847.35,12.95,653.975,847.35,"","",1.12e-09,1.16e-09,1.3e-09,12214066.6,683446383,976303250,"1.37E-02","7.93E-01","1.27E+00","",0.001295,0.000807,0.000653975,0.639719361293977,0.00088084903567854,1026,1160,0.130604288499025,8.33374531377977,4.6,0.0298400960957864,21.3696096508361,1.68992032771923,0.0298400960957864
"5418",NA,"fragment","","fragment","UNB-3-10-15-500um_C_22","Upper Newport Bay","UNB-3","UNB-3-10-15",22,"clear","","Non-Fiber",1.231,0.681,0,1.231,1169.45,1231,1292.55,646.95,681,715.05,12.31,621.655,715.05,"","",1.12e-09,1.16e-09,1.3e-09,9313446.59,521140225,660876294,"1.04E-02","6.05E-01","8.59E-01","",0.001231,0.000681,0.000621655,0.678964157713511,0.000804732483002889,1026,1160,0.130604288499025,7.61360379296499,4.6,0.0287683311078449,18.8217971741994,1.66106786475066,0.0287683311078449
"5419",NA,"fragment","","fragment","UNB-3-10-15-500um_C_23","Upper Newport Bay","UNB-3","UNB-3-10-15",23,"yellow","","Non-Fiber",1.369,0.68,0,1.369,1300.55,1369,1437.45,646,680,714,13.69,346.845,680,"","",1.12e-09,1.16e-09,1.3e-09,11501726.1,322884947,697910724,"1.29E-02","3.75E-01","9.07E-01","",0.001369,0.00068,0.000346845,0.359483745346981,0.00068603972845193,1026,1160,0.130604288499025,6.49064725109094,4.6,0.0172890966297871,9.6430952496572,3.92075626170095,0.0172890966297871
"5420",NA,"fragment","","fragment","UNB-3-10-15-500um_C_24","Upper Newport Bay","UNB-3","UNB-3-10-15",24,"yellow","","Non-Fiber",1.74,1.066,0,1.74,1653,1740,1827,1012.7,1066,1119.3,17.4,878.7,1119.3,"","",1.12e-09,1.16e-09,1.3e-09,29127479.9,1629847908,2288924959,"3.26E-02","1.89E+00","2.98E+00","",0.00174,0.001066,0.0008787,0.645189661892054,0.00117683531691555,1026,1160,0.130604288499025,11.1340824706479,4.6,0.0378155419018256,36.1810286490799,1.40585399108102,0.0378155419018256
"5421",NA,"fragment","","fragment","UNB-3-10-15-500um_C_29","Upper Newport Bay","UNB-3","UNB-3-10-15",29,"white","","Non-Fiber",2.217,0.451,0,2.217,2106.15,2217,2327.85,428.45,451,473.55,22.17,236.585,451,"","",1.12e-09,1.16e-09,1.3e-09,20005763.9,236553534,497161369,"2.24E-02","2.74E-01","6.46E-01","",0.002217,0.000451,0.000236585,0.236600734472031,0.000618457433205559,1026,1160,0.130604288499025,5.85124865554151,4.6,0.0123806326538484,6.22511731102441,6.89269909603495,0.0123806326538484
"5422",NA,"fragment","","fragment","UNB-3-10-15-500um_C_32","Upper Newport Bay","UNB-3","UNB-3-10-15",32,"clear","","Non-Fiber",2.311,0.877,0,2.311,2195.45,2311,2426.55,833.15,877,920.85,23.11,450.055,877,"","",1.12e-09,1.16e-09,1.3e-09,42271406.2,912147621,1959646474,"4.73E-02","1.06E+00","2.55E+00","",0.002311,0.000877,0.000450055,0.316130080228618,0.000969813837900429,1026,1160,0.130604288499025,9.17544459887564,4.6,0.0211132712868366,16.6471078514796,3.7165715843765,0.0211132712868366
