,Site,Location,Sub,Sample,Depth,Size,Unique_ID,Color,Color-Group,Morphology,1st Order Morph,Comment,Feret,MinFeret,Length,plastic_or_not,match_val,good_match_vals,material_class,material_class_specific,spectrum_identity
1796,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_17,pink,Red,fiber,Fiber,NA,2.374,0.644,2.84,NA,NA,NA,NA,NA,NA
1797,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_18,black,Black,fiber,Fiber,NA,1.686,0.278,1.939,NA,NA,NA,NA,NA,NA
1798,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_19,red,Red,fiber,Fiber,NA,1.333,0.274,1.599,NA,NA,NA,NA,NA,NA
1799,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_2,red,Red,fiber,Fiber,NA,1.509,0.507,2.887,NA,NA,NA,NA,NA,NA
1800,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_20,translucent,Transparent,fiber,Fiber,NA,1.309,0.487,2.558,NA,NA,NA,NA,NA,NA
1801,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_21,NA,NA,not plastic,NA,NA,0.616,0.336,0,NA,NA,NA,NA,NA,NA
1802,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_22,translucent,Transparent,fiber,Fiber,NA,0.415,0.184,0.603,NA,NA,NA,NA,NA,NA
1803,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_23,NA,NA,not plastic,NA,NA,0.405,0.136,0.762,NA,NA,NA,NA,NA,NA
1804,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_24,black,Black,fiber,Fiber,NA,0.78,0.172,0.895,NA,NA,NA,NA,NA,NA
1805,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_25,pink,Red,fiber,Fiber,NA,0.895,0.323,1.191,NA,NA,NA,NA,NA,NA
1806,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_26,gray,Black,fiber,Fiber,NA,0.539,0.139,0.638,NA,NA,NA,NA,NA,NA
1807,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_27,black,Black,TRWP,Non-Fiber,NA,0.246,0.095,0,NA,NA,NA,NA,NA,NA
1808,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_28,black,NA,not plastic,NA,NA,0.259,0.116,0,NA,NA,NA,NA,NA,NA
1809,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_29,black,Black,fiber,Fiber,NA,1.018,0.386,2.543,NA,NA,NA,NA,NA,NA
1810,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_3,yellow,Yellow,fiber,Fiber,NA,1.65,0.749,2.794,NA,NA,NA,NA,NA,NA
1811,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_30,black,Black,fiber,Fiber,NA,1.969,0.485,2.961,NA,NA,NA,NA,NA,NA
1812,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_31,gray,Black,fiber,Fiber,very thin,0.695,0.14,0.963,NA,NA,NA,NA,NA,NA
1813,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_32,black,Black,fiber,Fiber,NA,0.673,0.381,1.126,NA,NA,NA,NA,NA,NA
1814,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_33,pink,Red,fiber,Fiber,NA,1.166,0.365,1.667,NA,NA,NA,NA,NA,NA
1815,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_34,gray,Black,fragment,Non-Fiber,NA,0.74,0.214,0,NA,NA,NA,NA,NA,NA
1816,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_35,black,Black,TRWP,Non-Fiber,NA,0.178,0.121,0,NA,NA,NA,NA,NA,NA
1817,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_36,green,Green,fragment,Non-Fiber,NA,0.576,0.326,0,NA,NA,NA,NA,NA,NA
1818,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_37,black,Black,fragment,Non-Fiber,NA,0.608,0.286,0,NA,NA,NA,NA,NA,NA
1819,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_38,black,Black,fragment,Non-Fiber,NA,0.443,0.286,0,NA,NA,NA,NA,NA,NA
1820,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_39,black,Black,fiber,Fiber,NA,1.02,0.635,2.447,NA,NA,NA,NA,NA,NA
1821,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_4,black,Black,fiber,Fiber,NA,1.206,0.304,1.713,NA,NA,NA,NA,NA,NA
1822,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_40,black,Black,fiber,Fiber,NA,0.584,0.428,1.296,NA,NA,NA,NA,NA,NA
1823,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_41,gray,NA,not plastic,NA,NA,0.55,0.314,0,NA,NA,NA,NA,NA,NA
1824,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_42,translucent,Transparent,fiber,Fiber,NA,1.282,0.603,2.369,NA,NA,NA,NA,NA,NA
1825,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_43,gray,Black,fiber,Fiber,NA,0.432,0.178,0.951,NA,NA,NA,NA,NA,NA
1826,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_44,black,Black,TRWP,Non-Fiber,NA,0.876,0.346,0,NA,NA,NA,NA,NA,NA
1827,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_45,black,Black,TRWP,Non-Fiber,NA,0.649,0.292,0,NA,NA,NA,NA,NA,NA
1828,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_46,black,Black,fiber,Fiber,NA,1.614,0.323,1.876,NA,NA,NA,NA,NA,NA
1829,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_47,green,Green,fiber,Fiber,NA,1.433,0.567,2.042,NA,NA,NA,NA,NA,NA
1830,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_48,black,Black,TRWP,Non-Fiber,NA,0.892,0.536,0,NA,NA,NA,NA,NA,NA
1831,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_49,black,Black,TRWP,Non-Fiber,NA,1.553,0.73,0,NA,NA,NA,NA,NA,NA
1832,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_5,black,Black,fiber,Fiber,NA,0.713,0.384,1.227,NA,NA,NA,NA,NA,NA
1833,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_50,black,Black,TRWP,Non-Fiber,NA,1.018,0.275,0,NA,NA,NA,NA,NA,NA
1834,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_51,white,White,spike,Spike,NA,0.35,0.322,0,NA,NA,NA,NA,NA,NA
1835,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_52,green,Green,fragment,Non-Fiber,NA,0.84,0.556,0,NA,NA,NA,NA,NA,NA
1836,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_53,red,Red,fiber,Fiber,NA,0.507,0.376,0.984,NA,NA,NA,NA,NA,NA
1837,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_54,black,Black,fragment,Non-Fiber,NA,0.942,0.399,0,NA,NA,NA,NA,NA,NA
1838,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_55,blue,Blue,fiber,Fiber,NA,0.65,0.283,1.234,NA,NA,NA,NA,NA,NA
1839,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_56,blue,Blue,spike,Spike,NA,0.311,0.13,0,NA,NA,NA,NA,NA,NA
1840,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_57,black,Black,fiber,Fiber,NA,0.777,0.459,1.284,NA,NA,NA,NA,NA,NA
1841,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_6,black,Black,TRWP,Non-Fiber,NA,0.242,0.128,0,NA,NA,NA,NA,NA,NA
1842,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_7,blue,NA,not plastic,NA,NA,0.505,0.196,0.894,NA,NA,NA,NA,NA,NA
1843,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_8,blue,Blue,fiber,Fiber,NA,1.328,0.056,1.358,NA,NA,NA,NA,NA,NA
1844,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_F_9,green,Green,spike,Spike,NA,0.354,0.334,0,NA,NA,NA,NA,NA,NA
1845,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_1,black,Black,TRWP,Non-Fiber,NA,0.86,0.486,NA,NA,NA,NA,NA,NA,NA
1846,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_10,black,Black,TRWP,Non-Fiber,NA,0.886,0.246,NA,NA,NA,NA,NA,NA,NA
1847,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_11,black,Black,TRWP,Non-Fiber,NA,0.982,0.487,NA,NA,NA,NA,NA,NA,NA
1848,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_12,black,Black,TRWP,Non-Fiber,NA,0.897,0.58,NA,NA,NA,NA,NA,NA,NA
1849,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_13,black,Black,TRWP,Non-Fiber,NA,0.525,0.362,NA,NA,NA,NA,NA,NA,NA
1850,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_14,black,Black,TRWP,Non-Fiber,NA,0.766,0.364,NA,NA,NA,NA,NA,NA,NA
1851,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_15,black,Black,TRWP,Non-Fiber,NA,0.675,0.396,NA,NA,NA,NA,NA,NA,NA
1852,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_16,black,Black,TRWP,Non-Fiber,NA,0.878,0.395,NA,NA,NA,NA,NA,NA,NA
1853,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_17,black,Black,TRWP,Non-Fiber,NA,0.538,0.407,NA,NA,NA,NA,NA,NA,NA
1854,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_18,black,Black,TRWP,Non-Fiber,NA,0.763,0.363,NA,NA,NA,NA,NA,NA,NA
1855,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_19,black,Black,TRWP,Non-Fiber,NA,0.402,0.333,NA,NA,NA,NA,NA,NA,NA
1856,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_2,black,Black,TRWP,Non-Fiber,NA,1.364,0.461,NA,NA,NA,NA,NA,NA,NA
1857,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_20,black,Black,TRWP,Non-Fiber,NA,1.171,0.679,NA,NA,NA,NA,NA,NA,NA
1858,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_21,black,Black,TRWP,Non-Fiber,NA,1.081,0.269,NA,NA,NA,NA,NA,NA,NA
1859,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_22,black,Black,TRWP,Non-Fiber,NA,0.553,0.237,NA,NA,NA,NA,NA,NA,NA
1860,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_23,black,Black,TRWP,Non-Fiber,NA,0.737,0.329,NA,NA,NA,NA,NA,NA,NA
1861,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_24,black,Black,TRWP,Non-Fiber,NA,0.69,0.406,NA,NA,NA,NA,NA,NA,NA
1862,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_25,black,NA,not plastic,NA,NA,0.562,0.34,NA,NA,NA,NA,NA,NA,NA
1863,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_26,black,Black,TRWP,Non-Fiber,NA,0.832,0.356,NA,NA,NA,NA,NA,NA,NA
1864,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_27,black,Black,TRWP,Non-Fiber,NA,0.65,0.425,NA,NA,NA,NA,NA,NA,NA
1865,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_28,black,Black,TRWP,Non-Fiber,NA,0.666,0.345,NA,NA,NA,NA,NA,NA,NA
1866,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_29,black,Black,TRWP,Non-Fiber,NA,0.922,0.12,NA,NA,NA,NA,NA,NA,NA
1867,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_3,black,Black,TRWP,Non-Fiber,NA,0.762,0.434,NA,NA,NA,NA,NA,NA,NA
1868,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_30,black,Black,TRWP,Non-Fiber,NA,1.246,0.309,NA,NA,NA,NA,NA,NA,NA
1869,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_31,black,Black,TRWP,Non-Fiber,NA,0.545,0.313,NA,NA,NA,NA,NA,NA,NA
1870,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_32,black,Black,TRWP,Non-Fiber,NA,0.657,0.411,NA,NA,NA,NA,NA,NA,NA
1871,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_33,black,Black,TRWP,Non-Fiber,NA,0.719,0.271,NA,NA,NA,NA,NA,NA,NA
1872,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_34,black,Black,TRWP,Non-Fiber,NA,1.558,0.219,NA,NA,NA,NA,NA,NA,NA
1873,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_35,black,NA,not plastic,NA,NA,1.032,0.491,NA,NA,NA,NA,NA,NA,NA
1874,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_36,black,Black,TRWP,Non-Fiber,NA,0.687,0.434,NA,NA,NA,NA,NA,NA,NA
1875,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_37,black,Black,TRWP,Non-Fiber,NA,0.638,0.281,NA,NA,NA,NA,NA,NA,NA
1876,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_38,black,Black,TRWP,Non-Fiber,NA,0.946,0.573,NA,NA,NA,NA,NA,NA,NA
1877,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_39,black,NA,not plastic,NA,NA,1.601,0.747,NA,NA,NA,NA,NA,NA,NA
1878,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_4,black,Black,TRWP,Non-Fiber,NA,0.994,0.731,NA,NA,NA,NA,NA,NA,NA
1879,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_40,black,Black,TRWP,Non-Fiber,NA,1.45,0.551,NA,NA,NA,NA,NA,NA,NA
1880,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_41,black,Black,TRWP,Non-Fiber,NA,0.87,0.46,NA,NA,NA,NA,NA,NA,NA
1881,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_42,black,NA,not plastic,NA,NA,0.505,0.416,NA,NA,NA,NA,NA,NA,NA
1882,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_43,black,Black,TRWP,Non-Fiber,NA,1.072,0.234,NA,NA,NA,NA,NA,NA,NA
1883,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_44,black,NA,not plastic,NA,NA,1.099,0.77,NA,NA,NA,NA,NA,NA,NA
1884,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_45,black,NA,not plastic,NA,NA,1.448,0.55,NA,NA,NA,NA,NA,NA,NA
1885,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_46,black,Black,TRWP,Non-Fiber,NA,0.371,0.211,NA,NA,NA,NA,NA,NA,NA
1886,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_47,black,Black,TRWP,Non-Fiber,NA,0.481,0.363,NA,NA,NA,NA,NA,NA,NA
1887,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_48,black,Black,TRWP,Non-Fiber,NA,0.538,0.341,NA,NA,NA,NA,NA,NA,NA
1888,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_49,black,Black,TRWP,Non-Fiber,NA,0.594,0.357,NA,NA,NA,NA,NA,NA,NA
1889,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_5,black,Black,TRWP,Non-Fiber,NA,0.817,0.363,NA,NA,NA,NA,NA,NA,NA
1890,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_50,black,Black,TRWP,Non-Fiber,NA,0.611,0.498,NA,NA,NA,NA,NA,NA,NA
1891,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_6,black,Black,TRWP,Non-Fiber,NA,0.575,0.377,NA,NA,NA,NA,NA,NA,NA
1892,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_7,black,Black,TRWP,Non-Fiber,NA,0.607,0.421,NA,NA,NA,NA,NA,NA,NA
1893,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_8,black,Black,TRWP,Non-Fiber,NA,0.757,0.308,NA,NA,NA,NA,NA,NA,NA
1894,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_G_9,black,Black,TRWP,Non-Fiber,NA,0.877,0.43,NA,NA,NA,NA,NA,NA,NA
1895,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_H_1,black,Black,TRWP,Non-Fiber,NA,0.851,0.327,0,NA,NA,NA,NA,NA,NA
1896,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_H_10,blue,Blue,fiber,Fiber,NA,1.942,0.484,2.432,NA,NA,NA,NA,NA,NA
1897,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_H_11,black,Black,fiber,Fiber,NA,2.64,0.451,3.081,NA,NA,NA,NA,NA,NA
1898,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_H_12,red,Red,fragment,Non-Fiber,NA,0.741,0.431,0,NA,NA,NA,NA,NA,NA
1899,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_H_13,translucent,Transparent,fiber,Fiber,NA,2.104,0.46,2.387,NA,NA,NA,NA,NA,NA
1900,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_H_14,black,Black,fragment,Non-Fiber,NA,1.703,0.945,3.212,NA,NA,NA,NA,NA,NA
1901,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_H_2,black,Black,fragment,Non-Fiber,NA,0.75,0.521,0,NA,NA,NA,NA,NA,NA
1902,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_H_3,white,White,spike,Spike,NA,0.342,0.322,0,NA,NA,NA,NA,NA,NA
1903,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_H_4,white,White,spike,Spike,NA,0.362,0.344,0,NA,NA,NA,NA,NA,NA
1904,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_H_5,green,Green,spike,Spike,NA,0.343,0.317,0,NA,NA,NA,NA,NA,NA
1905,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_H_6,black,Black,TRWP,Non-Fiber,NA,0.879,0.422,0,NA,NA,NA,NA,NA,NA
1906,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_H_7,black,Black,fiber,Fiber,NA,1.568,0.578,2.267,NA,NA,NA,NA,NA,NA
1907,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_H_8,black,Black,TRWP,Non-Fiber,NA,0.746,0.315,0,NA,NA,NA,NA,NA,NA
1908,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_H_9,black,Black,fiber,Fiber,NA,2.807,0.633,3.651,NA,NA,NA,NA,NA,NA
1909,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_I_1,translucent,Transparent,fiber,Fiber,NA,1.622,0.746,3.081,NA,NA,NA,NA,NA,NA
1910,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_I_10,white,White,spike,Spike,NA,0.337,0.305,0,NA,NA,NA,NA,NA,NA
1911,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_I_11,black,Black,TRWP,Non-Fiber,NA,1.156,0.749,0,NA,NA,NA,NA,NA,NA
1912,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_I_12,black,Black,fiber,Fiber,NA,1.738,0.648,2.316,NA,NA,NA,NA,NA,NA
1913,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_I_13,black,Black,TRWP,Non-Fiber,NA,1.282,0.289,0,NA,NA,NA,NA,NA,NA
1914,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_I_14,translucent,Transparent,fiber,Fiber,NA,1.22,0.305,1.584,NA,NA,NA,NA,NA,NA
1915,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_I_15,white,White,spike,Spike,NA,0.377,0.329,0,NA,NA,NA,NA,NA,NA
1916,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_I_16,green,Green,fragment,Non-Fiber,NA,0.798,0.52,0,NA,NA,NA,NA,NA,NA
1917,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_I_17,black,Black,TRWP,Non-Fiber,NA,1.534,0.425,0,NA,NA,NA,NA,NA,NA
1918,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_I_18,black,Black,fiber,Fiber,NA,0.584,0.367,1.057,NA,NA,NA,NA,NA,NA
1919,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_I_19,black,Black,fragment,Non-Fiber,NA,0.878,0.365,0,NA,NA,NA,NA,NA,NA
1920,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_I_2,pink,Red,fiber,Fiber,NA,0.911,0.122,0.983,NA,NA,NA,NA,NA,NA
1921,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_I_20,black,Black,TRWP,Non-Fiber,NA,0.502,0.323,0,NA,NA,NA,NA,NA,NA
1922,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_I_21,black,NA,not plastic,NA,NA,0.546,0.235,0,NA,NA,NA,NA,NA,NA
1923,Lower Harbor,SUB-4-1,S1,SUB-4-1-S1,0-5cm,250um,SUB-4-1-250um_S1_I_22,gray,Black,fiber,Fiber,NA,1.508,0.669,3.114,NA,NA,NA,NA,NA,NA
