,Material,Morphology,Material..Raw.Data.,Morphology..Raw.Data.,Unique_ID,Site,Location,Sample,Particle.x,Color,Plastic.or.not..morphology.,X1st.Order.Morph,Feret,MinFeret,Length,Length..mm.,Min.Length..microns.,Length..microns.,Max.Length..microns.,Min.Width..microns.,Width..microns.,Max.Width..microns.,Min.Height..Microns.,Height..microns.,Max.Height..Microns.,Polymer.Class..openspecy.,Polymer..openspecy.,Min.Density..mg.microns3.,Density..mg.microns3.,Max.Density..mg.microns3.,Min.Volume..microns3.,Volume..microns3.,Max.Volume..microns3.,Min.Mass..mg.,Mass..mg.,Max.Mass..mg.,OS_Plastic_Not,a,b,c,CSF,Deqi,water.density,particle.density,delta,D_dimless,P,W,Re,Cd,W_adj
3685,NA,film,,film,SUB-4-1-1000um_S1_A_17,Lower Harbor,SUB-4-1,SUB-4-1-S1,17,translucent,,Non-Fiber,6.911,2.838,0,6.911,6565.45,6911,7256.55,2696.1,2838,2979.9,6.911,349.0055,691.1,organic matter,organic matter,1.02E-09,1.07E-09,1.43E-09,122332369,6845190756,1.49E+10,0.125,7.32,21.4,,0.006911,0.002838,0.000349006,0.078805337,0.001898724,1026,1070,0.04288499,12.39319315,4.35,0.008050019,12.42663836,16.43543005,0.008050019
3686,NA,film,,film,SUB-4-10-250um_S2_A_2,Lower Harbor,SUB-4-10,SUB-4-10-S2,2,blue,,Non-Fiber,0.831,0.561,0,0.831,789.45,831,872.55,532.95,561,589.05,0.831,41.9655,83.1,organic matter,organic matter,1.02E-09,1.07E-09,1.43E-09,349632.761,19563938.4,42711370.5,0.000357,0.0209,0.0611,,0.000831,0.000561,4.20E-05,0.061462534,0.000269454,1026,1070,0.04288499,1.758760875,4.35,0.001454282,0.318587694,71.46627228,0.001454282
3687,NA,film,,film,SUB-4-11-250um_S1_A_1,Lower Harbor,SUB-4-11,SUB-4-11-S1,1,green,,Non-Fiber,0.686,0.414,0,0.686,651.7,686,720.3,393.3,414,434.7,0.686,34.643,68.6,organic matter,organic matter,1.02E-09,1.07E-09,1.43E-09,175831.136,9838750.57,21479648.5,0.000179,0.0105,0.0307,,0.000686,0.000414,3.46E-05,0.065005973,0.000214279,1026,1070,0.04288499,1.398625204,4.35,0.001252132,0.218134761,76.66427442,0.001252132
3688,NA,film,,film,SUB-4-11-250um_S1_B_33,Lower Harbor,SUB-4-11,SUB-4-11-S1,33,white,,Non-Fiber,0.967,0.59,0,0.967,918.65,967,1015.35,560.5,590,619.5,0.967,48.8335,96.7,organic matter,organic matter,1.02E-09,1.07E-09,1.43E-09,497911.515,27860976.8,60825201.7,0.000508,0.0298,0.087,,0.000967,0.00059,4.88E-05,0.064651501,0.000303155,1026,1070,0.04288499,1.97873125,4.35,0.001647303,0.40600737,62.66590839,0.001647303
3689,NA,film,,film,SUB-4-2-250um_S1_B_6,Lower Harbor,SUB-4-2,SUB-4-2-S1,6,white,,Non-Fiber,1.02,0.613,0,1.02,969,1020,1071,582.35,613,643.65,1.02,51.51,102,organic matter,organic matter,1.02E-09,1.07E-09,1.43E-09,575583.093,32207142.6,70313613.3,0.000587,0.0345,0.101,,0.00102,0.000613,5.15E-05,0.065142021,0.000318164,1026,1070,0.04288499,2.076692043,4.35,0.001720012,0.444914954,60.32551344,0.001720012
3690,NA,film,,film,SUB-4-4-250um_S1_A_5,Lower Harbor,SUB-4-4,SUB-4-4-S1,5,translucent,,Non-Fiber,0.482,0.387,0,0.482,457.9,482,506.1,367.65,387,406.35,0.482,24.341,48.2,organic matter,organic matter,1.02E-09,1.07E-09,1.43E-09,81143.2227,4540424.09,9912510.03,8.28E-05,0.00486,0.0142,,0.000482,0.000387,2.43E-05,0.056358499,0.000165589,1026,1070,0.04288499,1.080820334,4.35,0.00093518,0.125899049,106.2072972,0.00093518
3691,NA,film,,film,SUB-4-4-250um_S1_B_48,Lower Harbor,SUB-4-4,SUB-4-4-S1,48,white,,Non-Fiber,1.285,0.885,0,1.285,1220.75,1285,1349.25,840.75,885,929.25,1.285,64.8925,128.5,organic matter,organic matter,1.02E-09,1.07E-09,1.43E-09,1318854.05,73797373.3,161112087,0.00135,0.079,0.23,,0.001285,0.000885,6.49E-05,0.060851503,0.00041945,1026,1070,0.04288499,2.737799678,4.35,0.002059686,0.702386694,55.46144615,0.002059686
3692,NA,film,,film,SUB-4-7-250um_S2_A_10,Lower Harbor,SUB-4-7,SUB-4-7-S2,10,translucent,,Non-Fiber,0.651,0.545,0,0.651,618.45,651,683.55,517.75,545,572.25,0.651,32.8755,65.1,organic matter,organic matter,1.02E-09,1.07E-09,1.43E-09,208451.819,11664063,25464612.8,0.000213,0.0125,0.0364,,0.000651,0.000545,3.29E-05,0.055192952,0.000226786,1026,1070,0.04288499,1.480259939,4.35,0.001187729,0.218992397,90.17675875,0.001187729
3693,NA,film,,film,SUB-4-7-250um_S2_A_18,Lower Harbor,SUB-4-7,SUB-4-7-S2,18,blue,,Non-Fiber,0.536,0.406,0,0.536,509.2,536,562.8,385.7,406,426.3,0.536,27.068,53.6,organic matter,organic matter,1.02E-09,1.07E-09,1.43E-09,105269.564,5890429.89,12859799.9,0.000107,0.0063,0.0184,,0.000536,0.000406,2.71E-05,0.058024413,0.000180599,1026,1070,0.04288499,1.178791595,4.35,0.001020077,0.149776472,97.35597997,0.001020077
3694,NA,film,,film,SUB-4-9-250um_S2_A_22,Lower Harbor,SUB-4-9,SUB-4-9-S2,22,blue,,Non-Fiber,0.675,0.552,0,0.675,641.25,675,708.75,524.4,552,579.6,0.675,34.0875,67.5,organic matter,organic matter,1.02E-09,1.07E-09,1.43E-09,226983.263,12701002.5,27728426.3,0.000232,0.0136,0.0397,,0.000675,0.000552,3.41E-05,0.055843641,0.000233317,1026,1070,0.04288499,1.522885905,4.35,0.001223588,0.232100452,87.41558478,0.001223588
3695,NA,film,,film,SUB-2-2_G-01-250-500um_S1_A_33,Basin II,SUB-2-2,SUB-2-2-S1,33,blue,,Non-Fiber,0.671,0.331,0,0.671,637.45,671,704.55,314.45,331,347.55,0.671,33.8855,67.1,organic matter,organic matter,1.02E-09,1.07E-09,1.43E-09,134499.368,7526003.44,16430532.3,0.000137,0.00805,0.0235,,0.000671,0.000331,3.39E-05,0.071901614,0.000195969,1026,1070,0.04288499,1.279114742,4.35,0.001238476,0.197319852,71.66806622,0.001238476
3696,NA,film,,film,SUB-2-2_G-01-250-500um_S1_B_17,Basin II,SUB-2-2,SUB-2-2-S1,17,gray,,Non-Fiber,0.762,0.457,0,0.762,723.9,762,800.1,434.15,457,479.85,0.762,38.481,76.2,organic matter,organic matter,1.02E-09,1.07E-09,1.43E-09,239482.263,13400392.6,29255312.5,0.000244,0.0143,0.0418,,0.000762,0.000457,3.85E-05,0.065209484,0.000237523,1026,1070,0.04288499,1.550340909,4.35,0.001362214,0.263054612,71.80067344,0.001362214
3697,NA,film,,film,SUB-2-3_G-01-250-500um_S1_I_14,Basin II,SUB-2-3,SUB-2-3-S1,14,clear,,Non-Fiber,1.316,0.423,0,1.316,1250.2,1316,1381.8,401.85,423,444.15,1.316,66.458,131.6,organic matter,organic matter,1.02E-09,1.07E-09,1.43E-09,661149.017,36995041.9,80766403.5,0.000674,0.0396,0.115,,0.001316,0.000423,6.65E-05,0.089073627,0.000333207,1026,1070,0.04288499,2.174882881,4.35,0.002153353,0.583343747,40.30855843,0.002153353
3698,NA,film,,film,SUB-4-1-250um_S1_B_12,Lower Harbor,SUB-4-1,SUB-4-1-S1,12,black,,Non-Fiber,0.994,0.574,0,0.994,944.3,994,1043.7,545.3,574,602.7,0.994,50.197,99.4,poly(acrylamide/amid)s,poly(acrylamide/amid)s,1.02E-09,1.07E-09,1.43E-09,511837.229,28640199.5,62526376.2,0.000522,0.0306,0.0894,,0.000994,0.000574,5.02E-05,0.066455147,0.000305956,1026,1070,0.04288499,1.997009112,4.35,0.00168709,0.419654367,60.2969551,0.00168709
3699,NA,film,,film,SUB-4-10-250um_S2_A_5,Lower Harbor,SUB-4-10,SUB-4-10-S2,5,white,,Non-Fiber,1.008,0.425,0,1.008,957.6,1008,1058.4,403.75,425,446.25,1.008,50.904,100.8,poly(acrylamide/amid)s,poly(acrylamide/amid)s,1.02E-09,1.07E-09,1.43E-09,389724.048,21807273.6,47608948.8,0.000398,0.0233,0.0681,,0.001008,0.000425,5.09E-05,0.0777727,0.000279383,1026,1070,0.04288499,1.823567419,4.35,0.001724053,0.391603063,52.72444888,0.001724053
3700,NA,film,,film,SUB-4-2-250um_S1_A_36,Lower Harbor,SUB-4-2,SUB-4-2-S1,36,silver,,Non-Fiber,1.407,0.432,0,1.407,1336.65,1407,1477.35,410.4,432,453.6,1.407,71.0535,140.7,poly(acrylamide/amid)s,poly(acrylamide/amid)s,1.02E-09,1.07E-09,1.43E-09,771825.552,43188022.6,94286722.6,0.000787,0.0462,0.135,,0.001407,0.000432,7.11E-05,0.091137383,0.00035085,1026,1070,0.04288499,2.290036863,4.35,0.002275144,0.648970377,38.02037624,0.002275144
3701,NA,film,,film,SUB-4-2-250um_S1_A_42,Lower Harbor,SUB-4-2,SUB-4-2-S1,42,silver,,Non-Fiber,0.348,0.239,0,0.348,330.6,348,365.4,227.05,239,250.95,0.348,17.574,34.8,poly(acrylamide/amid)s,poly(acrylamide/amid)s,1.02E-09,1.07E-09,1.43E-09,26121.83,1461664.73,3191060.12,2.66E-05,0.00156,0.00456,,0.000348,0.000239,1.76E-05,0.060937138,0.000113488,1026,1070,0.04288499,0.74074823,4.35,0.000724407,0.066838522,121.3100901,0.000724407
3702,NA,film,,film,SUB-4-4-250um_S1_B_34,Lower Harbor,SUB-4-4,SUB-4-4-S1,34,black,,Non-Fiber,0.587,0.373,0,0.587,557.65,587,616.35,354.35,373,391.65,0.587,29.6435,58.7,poly(acrylamide/amid)s,poly(acrylamide/amid)s,1.02E-09,1.07E-09,1.43E-09,115993.124,6490473.97,14169797.1,0.000118,0.00694,0.0203,,0.000587,0.000373,2.96E-05,0.06335137,0.000186534,1026,1070,0.04288499,1.217531401,4.35,0.001103455,0.167343329,85.93348809,0.001103455
3703,NA,film,,film,SUB-4-7-250um_S2_A_75,Lower Harbor,SUB-4-7,SUB-4-7-S2,75,translucent,,Non-Fiber,0.432,0.252,0,0.432,410.4,432,453.6,239.4,252,264.6,0.432,21.816,43.2,poly(acrylamide/amid)s,poly(acrylamide/amid)s,1.02E-09,1.07E-09,1.43E-09,42443.8963,2374977.02,5184974.59,4.33E-05,0.00254,0.00741,,0.000432,0.000252,2.18E-05,0.066120021,0.00013342,1026,1070,0.04288499,0.870845618,4.35,0.000865904,0.093925688,99.81446388,0.000865904
3704,NA,film,,film,SUB-4-9-250um_S2_A_18,Lower Harbor,SUB-4-9,SUB-4-9-S2,18,gray,,Non-Fiber,0.851,0.479,0,0.851,808.45,851,893.55,455.05,479,502.95,0.851,42.9755,85.1,poly(acrylamide/amid)s,poly(acrylamide/amid)s,1.02E-09,1.07E-09,1.43E-09,313070.282,17518060.1,38244873.8,0.000319,0.0187,0.0547,,0.000851,0.000479,4.30E-05,0.067311366,0.000259714,1026,1070,0.04288499,1.695183451,4.35,0.001491226,0.314871677,65.51212009,0.001491226
3705,NA,film,,film,SUB-1-6-01-250-500um_S1_A_43,Basin I/III,SUB-1-6,SUB-1-6-S1,43,black,,Non-Fiber,0.72,0.45,0,0.72,684,720,756,427.5,450,472.5,0.72,36.36,72,poly(acrylamide/amid)s,poly(acrylamide/amid)s,1.02E-09,1.07E-09,1.43E-09,210535.2,11780640,25719120,0.000215,0.0126,0.0368,,0.00072,0.00045,3.64E-05,0.063878009,0.000227539,1026,1070,0.04288499,1.485175108,4.35,0.00130002,0.240492259,75.52131058,0.00130002
3706,NA,film,,film,SUB-1-7-01-250-500um_S1_A_36,Basin I/III,SUB-1-7,SUB-1-7-S1,36,blue,,Non-Fiber,0.641,0.205,0,0.641,608.95,641,673.05,194.75,205,215.25,0.641,32.3705,64.1,poly(acrylamide/amid)s,poly(acrylamide/amid)s,1.02E-09,1.07E-09,1.43E-09,76018.121,4253645.55,9286424.2,7.75E-05,0.00455,0.0133,,0.000641,0.000205,3.24E-05,0.089298356,0.000162027,1026,1070,0.04288499,1.057568401,4.35,0.00121135,0.159570206,61.93847722,0.00121135
3707,NA,film,,film,SUB-2-2_G-01-250-500um_S1_D_49,Basin II,SUB-2-2,SUB-2-2-S1,49,blue,,Non-Fiber,0.61,0.142,0,0.61,579.5,610,640.5,134.9,142,149.1,0.61,30.805,61,poly(acrylamide/amid)s,poly(acrylamide/amid)s,1.02E-09,1.07E-09,1.43E-09,47686.4755,2668329.1,5825411.55,4.86E-05,0.00286,0.00833,,0.00061,0.000142,3.08E-05,0.104667566,0.000138701,1026,1070,0.04288499,0.905318019,4.35,0.001176644,0.132684398,56.19562577,0.001176644
3708,NA,film,,film,SUB-2-3_G-01-250-500um_S1_C_51,Basin II,SUB-2-3,SUB-2-3-S1,51,blue,,Non-Fiber,1.171,0.139,0,1.171,1112.45,1171,1229.55,132.05,139,145.95,1.171,59.1355,117.1,poly(acrylamide/amid)s,poly(acrylamide/amid)s,1.02E-09,1.07E-09,1.43E-09,172018.755,9625426.2,21013925.5,0.000175,0.0103,0.03,,0.001171,0.000139,5.91E-05,0.146575851,0.000212719,1026,1070,0.04288499,1.388442897,4.35,0.002027575,0.350653668,29.02458601,0.002027575
3709,NA,film,,film,SUB-2-3_G-01-250-500um_S1_E_6,Basin II,SUB-2-3,SUB-2-3-S1,6,blue,,Non-Fiber,0.941,0.141,0,0.941,893.95,941,988.05,133.95,141,148.05,0.941,47.5205,94.1,poly(acrylamide/amid)s,poly(acrylamide/amid)s,1.02E-09,1.07E-09,1.43E-09,112679.671,6305067.46,13765023.5,0.000115,0.00675,0.0197,,0.000941,0.000141,4.75E-05,0.130459778,0.000184741,1026,1070,0.04288499,1.205825913,4.35,0.001689004,0.253681485,36.32578687,0.001689004
3710,NA,film,,film,SUB-2-3_G-01-250-500um_S1_F_73,Basin II,SUB-2-3,SUB-2-3-S1,73,blue,,Non-Fiber,0.836,0.437,0,0.836,794.2,836,877.8,415.15,437,458.85,0.836,42.218,83.6,poly(acrylamide/amid)s,poly(acrylamide/amid)s,1.02E-09,1.07E-09,1.43E-09,275639.341,15423586.4,33672285.1,0.000281,0.0165,0.0482,,0.000836,0.000437,4.22E-05,0.069847972,0.000248921,1026,1070,0.04288499,1.624737322,4.35,0.001473791,0.29825824,64.28406126,0.001473791
3711,NA,film,,film,SUB-4-7-250um_S2_A_76,Lower Harbor,SUB-4-7,SUB-4-7-S2,76,gray,,Non-Fiber,0.834,0.484,0,0.834,792.3,834,875.7,459.8,484,508.2,0.834,42.117,83.4,poly(esters/ethers/diglycidylethers/terephthalates)s,poly(esters/ethers/diglycidylethers/terephthalates)s,1.02E-09,1.07E-09,1.43E-09,303825.816,17000779.8,37115563.7,0.00031,0.0182,0.0531,,0.000834,0.000484,4.21E-05,0.066290565,0.000257132,1026,1070,0.04288499,1.678331119,4.35,0.001465852,0.30643706,67.12574255,0.001465852
3712,NA,film,,film,SUB-4-11-250um_S1_B_24,Lower Harbor,SUB-4-11,SUB-4-11-S1,24,translucent,,Non-Fiber,0.821,0.391,0,0.821,779.95,821,862.05,371.45,391,410.55,0.821,41.4605,82.1,poly(ethylene),poly(ethylene),1.02E-09,1.07E-09,1.43E-09,237853.903,13309276.6,29056390.9,0.000243,0.0142,0.0416,,0.000821,0.000391,4.15E-05,0.073176996,0.000236984,1026,1070,0.04288499,1.546819066,4.35,0.001457113,0.280741338,62.61012268,0.001457113
3713,NA,film,,film,SUB-3-3-250um_S1_A_68,Middle Newport Bay,SUB-3-3,SUB-3-3-S1,68,gray,,Non-Fiber,0.759,0.442,0,0.759,721.05,759,796.95,419.9,442,464.1,0.759,38.3295,75.9,poly(propylene),poly(propylene),1.02E-09,1.07E-09,1.43E-09,229801.591,12858704,28072715.2,0.000234,0.0138,0.0401,,0.000759,0.000442,3.83E-05,0.066176094,0.000234278,1026,1070,0.04288499,1.529162948,4.35,0.001359254,0.258897554,71.12858036,0.001359254
3714,NA,film,,film,SUB-3-7-500um_S1_A_18,Middle Newport Bay,SUB-3-7,SUB-3-7-S1,18,gray,,Non-Fiber,1.808,0.772,0,1.808,1717.6,1808,1898.4,733.4,772,810.6,1.808,91.304,180.8,poly(propylene),poly(propylene),1.02E-09,1.07E-09,1.43E-09,2277515.61,127439932,278222822,0.00232,0.136,0.398,,0.001808,0.000772,9.13E-05,0.077282639,0.000503232,1026,1070,0.04288499,3.28465588,4.35,0.00275016,1.125178519,37.32205108,0.00275016
3715,NA,film,,film,SUB-4-10-500um_S2_A_9,Lower Harbor,SUB-4-10,SUB-4-10-S2,9,translucent,,Non-Fiber,1.152,0.494,0,1.152,1094.4,1152,1209.6,469.3,494,518.7,1.152,58.176,115.2,poly(propylene),poly(propylene),1.02E-09,1.07E-09,1.43E-09,591669.412,33107263.5,72278728.7,0.000604,0.0354,0.103,,0.001152,0.000494,5.82E-05,0.077117713,0.000321101,1026,1070,0.04288499,2.09586093,4.35,0.001917341,0.500536101,48.9954002,0.001917341
3716,NA,film,,film,SUB-4-5-250um_S1_A_59,Lower Harbor,SUB-4-5,SUB-4-5-S1,59,blue,,Non-Fiber,0.658,0.408,0,0.658,625.1,658,690.9,387.6,408,428.4,0.658,33.229,65.8,poly(propylene),poly(propylene),1.02E-09,1.07E-09,1.43E-09,159426.004,8920790.26,19475586.6,0.000163,0.00955,0.0279,,0.000658,0.000408,3.32E-05,0.06413192,0.000207396,1026,1070,0.04288499,1.353700147,4.35,0.001209984,0.204021291,79.4612112,0.001209984
3717,NA,film,,film,SUB-4-7-250um_S2_A_53,Lower Harbor,SUB-4-7,SUB-4-7-S2,53,gray,,Non-Fiber,0.812,0.382,0,0.812,771.4,812,852.6,362.9,382,401.1,0.812,41.006,81.2,poly(propylene),poly(propylene),1.02E-09,1.07E-09,1.43E-09,227312.141,12719405.1,27768602.2,0.000232,0.0136,0.0397,,0.000812,0.000382,4.10E-05,0.073627103,0.000233429,1026,1070,0.04288499,1.523621059,4.35,0.001444911,0.274215283,62.71715144,0.001444911
3718,NA,film,,film,SUB-4-7-250um_S2_A_57,Lower Harbor,SUB-4-7,SUB-4-7-S2,57,blue,,Non-Fiber,0.538,0.337,0,0.538,511.1,538,564.9,320.15,337,353.85,0.538,27.169,53.8,poly(propylene),poly(propylene),1.02E-09,1.07E-09,1.43E-09,88032.2218,4925902.71,10754074.7,8.98E-05,0.00527,0.0154,,0.000538,0.000337,2.72E-05,0.063806888,0.000170149,1026,1070,0.04288499,1.110580329,4.35,0.001029621,0.14242984,90.02988463,0.001029621
3719,NA,film,,film,SUB-1-7-01-250-500um_S1_A_16,Basin I/III,SUB-1-7,SUB-1-7-S1,16,blue,,Non-Fiber,0.476,0.354,0,0.476,452.2,476,499.8,336.3,354,371.7,0.476,24.038,47.6,poly(propylene),poly(propylene),1.02E-09,1.07E-09,1.43E-09,72387.6334,4050499.15,8842921.42,7.38E-05,0.00433,0.0126,,0.000476,0.000354,2.40E-05,0.058558942,0.000159405,1026,1070,0.04288499,1.040457189,4.35,0.000928223,0.120295674,103.7794491,0.000928223
3720,NA,film,,film,SUB-4-2-250um_S1_B_22,Lower Harbor,SUB-4-2,SUB-4-2-S1,22,white,,Non-Fiber,0.341,0.181,0,0.341,323.95,341,358.05,171.95,181,190.05,0.341,17.2205,34.1,polyacrylonitriles (nitriles),polyacrylonitriles (nitriles),1.02E-09,1.07E-09,1.43E-09,18994.7921,1062866.48,2320416.43,1.94E-05,0.00114,0.00332,,0.000341,0.000181,1.72E-05,0.069315328,0.000102053,1026,1070,0.04288499,0.666112531,4.35,0.000718874,0.059644959,110.7730363,0.000718874
3721,NA,film,,film,SUB-2-4_G-01-250-500um_S1_B_4,Basin II,SUB-2-4,SUB-2-4-S1,4,blue,,Non-Fiber,0.705,0.514,0,0.705,669.75,705,740.25,488.3,514,539.7,0.705,35.6025,70.5,polyacrylonitriles (nitriles),polyacrylonitriles (nitriles),1.02E-09,1.07E-09,1.43E-09,230562.442,12901277.9,28165661.2,0.000235,0.0138,0.0403,,0.000705,0.000514,3.56E-05,0.05914314,0.000234537,1026,1070,0.04288499,1.530848726,4.35,0.001271761,0.242499705,81.3416803,0.001271761
3722,NA,film,,film,SUB-2-2_G-01-250-500um_S1_D_27,Basin II,SUB-2-2,SUB-2-2-S1,27,green,,Non-Fiber,0.565,0.334,0,0.565,536.75,565,593.25,317.3,334,350.7,0.565,28.5325,56.5,polyurethanes (isocyanates),polyurethanes (isocyanates),1.02E-09,1.07E-09,1.43E-09,96225.5879,5384368.08,11754981.8,9.82E-05,0.00576,0.0168,,0.000565,0.000334,2.85E-05,0.065681395,0.000175272,1026,1070,0.04288499,1.144018235,4.35,0.001072825,0.152874558,85.42149105,0.001072825
3723,NA,film,,film,SUB-4-10-250um_S2_A_37,Lower Harbor,SUB-4-10,SUB-4-10-S2,37,translucent,,Non-Fiber,1.252,0.356,0,1.252,1189.4,1252,1314.6,338.2,356,373.8,1.252,63.226,125.2,Unknown,,1.02E-09,1.07E-09,1.43E-09,503623.36,28180586.9,61522964.5,0.000514,0.0302,0.088,,0.001252,0.000356,6.32E-05,0.094704048,0.00030431,1026,1070,0.04288499,1.986268909,4.35,0.002077632,0.514020093,39.5451001,0.002077632
3724,NA,film,,film,SUB-4-11-500um_S1_A_33,Lower Harbor,SUB-4-11,SUB-4-11-S1,33,white,,Non-Fiber,1.374,0.758,0,1.374,1305.3,1374,1442.7,720.1,758,795.9,1.374,69.387,137.4,Unknown,,1.02E-09,1.07E-09,1.43E-09,1291486.53,72266005.4,157768853,0.00132,0.0773,0.226,,0.001374,0.000758,6.94E-05,0.067990799,0.000416528,1026,1070,0.04288499,2.718729814,4.35,0.002189172,0.741343465,48.75261983,0.002189172
3725,NA,film,,film,SUB-4-2-250um_S1_A_41,Lower Harbor,SUB-4-2,SUB-4-2-S1,41,blue,,Non-Fiber,0.785,0.499,0,0.785,745.75,785,824.25,474.05,499,523.95,0.785,39.6425,78.5,Unknown,,1.02E-09,1.07E-09,1.43E-09,277515.388,15528561.9,33901464.3,0.000283,0.0166,0.0485,,0.000785,0.000499,3.96E-05,0.06333969,0.000249485,1026,1070,0.04288499,1.628415069,4.35,0.001392306,0.282405566,72.19175013,0.001392306
3726,NA,film,,film,SUB-4-7-250um_S2_A_4,Lower Harbor,SUB-4-7,SUB-4-7-S2,4,white,,Non-Fiber,1.289,0.644,0,1.289,1224.55,1289,1353.45,611.8,644,676.2,1.289,65.0945,128.9,Unknown,,1.02E-09,1.07E-09,1.43E-09,965692.62,54035986,117969653,0.000985,0.0578,0.169,,0.001289,0.000644,6.51E-05,0.071445504,0.00037806,1026,1070,0.04288499,2.467643364,4.35,0.002087026,0.641480914,48.68760802,0.002087026
3727,NA,film,,film,SUB-4-7-250um_S2_A_7,Lower Harbor,SUB-4-7,SUB-4-7-S2,7,translucent,,Non-Fiber,0.593,0.403,0,0.593,563.35,593,622.65,382.85,403,423.15,0.593,29.9465,59.3,Unknown,,1.02E-09,1.07E-09,1.43E-09,127897.379,7156584.62,15624028.8,0.00013,0.00766,0.0223,,0.000593,0.000403,2.99E-05,0.061258478,0.000192709,1026,1070,0.04288499,1.257833925,4.35,0.00110998,0.173905035,87.73731386,0.00110998
3728,NA,film,,film,SUB-4-9-250um_S2_A_23,Lower Harbor,SUB-4-9,SUB-4-9-S2,23,black,,Non-Fiber,0.64,0.426,0,0.64,608,640,672,404.7,426,447.3,0.64,32.32,64,Unknown,,1.02E-09,1.07E-09,1.43E-09,157476.864,8811724.8,19237478.4,0.000161,0.00943,0.0275,,0.00064,0.000426,3.23E-05,0.061897993,0.000206548,1026,1070,0.04288499,1.348160738,4.35,0.001180637,0.19825833,83.11910813,0.001180637
3729,NA,film,,film,SUB-1-4-01-250-500um_S1_A_40,Basin I/III,SUB-1-4,SUB-1-4-S1,40,blue,,Non-Fiber,0.92,0.294,0,0.92,874,920,966,279.3,294,308.7,0.92,46.46,92,Unknown,,1.02E-09,1.07E-09,1.43E-09,224579.544,12566500.8,27434786.4,0.000229,0.0134,0.0392,,0.00092,0.000294,4.65E-05,0.08933294,0.00023249,1026,1070,0.04288499,1.517491106,4.35,0.001617428,0.305720487,49.85033874,0.001617428
3730,NA,film,,film,SUB-1-6-01-250-500um_S1_A_8,Basin I/III,SUB-1-6,SUB-1-6-S1,8,blue,,Non-Fiber,0.918,0.13,0,0.918,872.1,918,963.9,123.5,130,136.5,0.918,46.359,91.8,Unknown,,1.02E-09,1.07E-09,1.43E-09,98872.5933,5532483.06,12078341.7,0.000101,0.00592,0.0173,,0.000918,0.00013,4.64E-05,0.134196455,0.000176864,1026,1070,0.04288499,1.154413502,4.35,0.001659017,0.238553411,36.045551,0.001659017
3731,NA,film,,film,SUB-2-3_G-01-250-500um_S1_B_40,Basin II,SUB-2-3,SUB-2-3-S1,40,blue,,Non-Fiber,1.064,0.358,0,1.064,1010.8,1064,1117.2,340.1,358,375.9,1.064,53.732,106.4,Unknown,,1.02E-09,1.07E-09,1.43E-09,365774.557,20467163.6,44683263.1,0.000373,0.0219,0.0639,,0.001064,0.000358,5.37E-05,0.087060404,0.000273539,1026,1070,0.04288499,1.785420788,4.35,0.001813852,0.403381478,46.63678369,0.001813852
3732,NA,film,,film,SUB-2-3_G-01-250-500um_S1_B_54,Basin II,SUB-2-3,SUB-2-3-S1,54,blue,,Non-Fiber,0.945,0.247,0,0.945,897.75,945,992.25,234.65,247,259.35,0.945,47.7225,94.5,Unknown,,1.02E-09,1.07E-09,1.43E-09,199070.9,11139147.3,24318633.5,0.000203,0.0119,0.0348,,0.000945,0.000247,4.77E-05,0.098777676,0.000223332,1026,1070,0.04288499,1.457712964,4.35,0.001663604,0.302061519,45.26515186,0.001663604
3733,NA,film,,film,SUB-2-3_G-01-250-500um_S1_D_20,Basin II,SUB-2-3,SUB-2-3-S1,20,blue,,Non-Fiber,0.449,0.253,0,0.449,426.55,449,471.45,240.35,253,265.65,0.449,22.6745,44.9,Unknown,,1.02E-09,1.07E-09,1.43E-09,46032.0603,2575755.18,5623307.09,4.70E-05,0.00276,0.00804,,0.000449,0.000253,2.27E-05,0.06727509,0.000137078,1026,1070,0.04288499,0.894724976,4.35,0.00089409,0.099642421,96.18755298,0.00089409
3734,NA,film,,film,SUB-2-3_G-01-250-500um_S1_H_60,Basin II,SUB-2-3,SUB-2-3-S1,60,blue,,Non-Fiber,0.619,0.358,0,0.619,588.05,619,649.95,340.1,358,375.9,0.619,31.2595,61.9,Unknown,,1.02E-09,1.07E-09,1.43E-09,123797.403,6927167.72,15123173.1,0.000126,0.00741,0.0216,,0.000619,0.000358,3.13E-05,0.066404145,0.000190627,1026,1070,0.04288499,1.244246996,4.35,0.00115494,0.178994417,80.16403529,0.00115494
3735,NA,film,,film,SUB-3-3-250um_S1_B_35,Middle Newport Bay,SUB-3-3,SUB-3-3-S1,35,translucent,,Non-Fiber,1.098,0.607,0,1.098,1043.1,1098,1152.9,576.65,607,637.35,1.098,55.449,109.8,,,1.02E-09,1.07E-09,1.43E-09,660450.969,36955982.2,80681129.5,0.000674,0.0395,0.115,,0.001098,0.000607,5.54E-05,0.067920082,0.00033309,1026,1070,0.04288499,2.17411719,4.35,0.001829541,0.495448731,55.82004024,0.001829541
